"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2011-12,21,PHI,NBA,ECS,BOS,L (3-4),1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,28,ORL,NBA,EC1,TOR,L (1-4),5.0,29.4,11.2,8.0,3.0,0.4,1.0,21.0,58.0,0.362,3.0,13.0,0.231,18.0,45.0,0.4,0.388,11.0,14.0,0.786,9.0,31.0,40.0,15.0,2.0,5.0,13.0,12.0,56.0,
2019-20,29,ORL,NBA,EC1,MIL,L (1-4),5.0,37.0,28.0,11.0,4.0,0.8,0.6,56.0,111.0,0.505,18.0,44.0,0.409,38.0,67.0,0.567,0.586,10.0,11.0,0.909,9.0,46.0,55.0,20.0,4.0,3.0,13.0,13.0,140.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,31,CHI,NBA,EC1,MIL,L (1-4),5.0,36.2,19.4,12.4,3.2,0.4,1.2,40.0,91.0,0.44,13.0,42.0,0.31,27.0,49.0,0.551,0.511,4.0,5.0,0.8,14.0,48.0,62.0,16.0,2.0,6.0,8.0,14.0,97.0,
4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),4 Yrs (4 Series),0-4,16.0,32.3,18.4,9.9,3.2,0.5,0.9,117.0,261.0,0.448,34.0,99.0,0.343,83.0,162.0,0.512,0.513,26.0,32.0,0.813,32.0,126.0,158.0,51.0,8.0,14.0,34.0,39.0,294.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),0-3,15.0,34.2,19.5,10.5,3.4,0.5,0.9,117.0,260.0,0.45,34.0,99.0,0.343,83.0,161.0,0.516,0.515,25.0,30.0,0.833,32.0,125.0,157.0,51.0,8.0,14.0,34.0,39.0,293.0,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),0-1,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
