"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2020-21,21,SAC,NBA,SF,13,0,45,0.4,0.5,0.167,0.425,0.375,0.425,0.4,0.3,86,94,45,79,48,74,162,77,-4.5,-6.9,
2021-22,22,SAC,NBA,SF,12,0,42,0.125,0.083,0.25,0.156,1.0,0.207,0.125,0.25,27,16,71,29,129,37,50,63,-12.0,-12.1,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,25,0,87,0.278,0.308,0.2,0.306,0.5,0.334,0.278,0.278,60,58,56,57,64,59,112,70,-16.5,-19.0,
