"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2008-09,22.0,OKC,NBA,26:23,7.0,12.0,0.0,0.0,7.0,12.0,3.0,4.0,4.0,7.0,11.0,2.0,2.0,3.0,1.0,3.0,15.0,18.0
2009-10,23.0,OKC,NBA,15:19,6.0,7.0,0.0,0.0,6.0,7.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,3.0,12.0,14.3
2010-11,24.0,TOT,NBA,27:59,7.0,11.0,0.0,1.0,7.0,10.0,4.0,6.0,5.0,6.0,9.0,2.0,2.0,2.0,1.0,5.0,17.0,18.7
2010-11,24.0,OKC,NBA,23:28,5.0,7.0,0.0,0.0,5.0,7.0,2.0,2.0,2.0,5.0,7.0,2.0,2.0,2.0,1.0,5.0,12.0,9.6
2010-11,24.0,CHA,NBA,27:59,7.0,11.0,0.0,1.0,7.0,10.0,4.0,6.0,5.0,6.0,9.0,2.0,2.0,2.0,1.0,5.0,17.0,18.7
2011-12,25.0,CHA,NBA,35:27,10.0,15.0,1.0,1.0,9.0,15.0,4.0,5.0,4.0,7.0,11.0,3.0,2.0,3.0,3.0,5.0,21.0,19.1
2012-13,26.0,BOS,NBA,28:14,3.0,7.0,0.0,0.0,3.0,7.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,7.9
2013-14,27.0,CHA,NBA,6:07,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9
Career,,,,35:27,10.0,15.0,1.0,1.0,9.0,15.0,4.0,6.0,5.0,7.0,11.0,3.0,2.0,4.0,3.0,5.0,21.0,19.1
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,CHA,NBA,35:27,10.0,15.0,1.0,1.0,9.0,15.0,4.0,6.0,5.0,7.0,11.0,3.0,2.0,3.0,3.0,5.0,21.0,19.1
3 Seasons,,OKC,NBA,26:23,7.0,12.0,0.0,0.0,7.0,12.0,3.0,4.0,4.0,7.0,11.0,2.0,2.0,3.0,1.0,5.0,15.0,18.0
1 Season,,BOS,NBA,28:14,3.0,7.0,0.0,0.0,3.0,7.0,4.0,4.0,2.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,7.9
