Season,Team,Lg,Salary
2009-10,Indiana Pacers,NBA,"$1,859,160"
2010-11,Indiana Pacers,NBA,"$1,998,600"
2011-12,Indiana Pacers,NBA,"$2,138,040"
2012-13,Indiana Pacers,NBA,"$3,055,259"
2013-14,Toronto Raptors,NBA,"$3,183,000"
2014-15,Toronto Raptors,NBA,"$3,326,235"
2015-16,Charlotte Hornets,NBA,"$1,185,784"
Career,(may be incomplete),,"$16,746,078"
