Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2007-08,24,HOU,NBA,SF,3.0,0.0,21.0,20.3,1.0,0.75,0.0,5.2,5.5,5.3,0.0,0.0,3.8,0.0,9.1,0.1,0.0,0.1,0.246,6.1,1.2,7.3,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,27,SAS,NBA,SF,1.0,0.0,6.0,2.5,,,,0.0,19.9,9.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.029,-3.1,-2.2,-5.3,0.0,
2011-12,28,NYK,NBA,PF,5.0,1.0,95.0,4.8,0.667,0.778,0.0,3.7,16.0,9.6,0.0,0.0,1.0,25.0,6.0,0.0,0.0,0.0,0.008,-1.1,-0.7,-1.8,0.0,
2012-13,29,NYK,NBA,SF,9.0,0.0,50.0,15.1,0.692,0.692,0.0,4.4,5.1,4.7,0.0,1.1,0.0,0.0,12.5,0.2,0.1,0.2,0.207,3.2,0.2,3.4,0.1,
2013-14,30,TOR,NBA,PF,4.0,0.0,15.0,-1.4,0.0,1.0,0.0,0.0,39.0,20.3,9.8,0.0,0.0,0.0,9.4,-0.1,0.0,0.0,-0.136,-6.5,-1.5,-8.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,22.0,1.0,187.0,8.7,0.655,0.759,0.0,3.6,13.9,8.7,0.8,0.3,0.9,9.4,8.2,0.2,0.1,0.3,0.077,0.4,-0.4,0.0,0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,697.0,8.7,0.655,0.759,0.0,3.6,13.9,8.7,0.8,0.3,0.9,9.4,8.2,0.9,0.2,1.1,0.077,0.4,-0.4,0.0,0.3,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,14.0,1.0,145.0,8.4,0.682,0.727,0.0,3.9,12.3,7.9,0.0,0.4,0.7,12.0,8.2,0.2,0.0,0.2,0.076,0.4,-0.4,0.0,0.1,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,4.0,0.0,15.0,-1.4,0.0,1.0,0.0,0.0,39.0,20.3,9.8,0.0,0.0,0.0,9.4,-0.1,0.0,0.0,-0.136,-6.5,-1.5,-8.0,0.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,3.0,0.0,21.0,20.3,1.0,0.75,0.0,5.2,5.5,5.3,0.0,0.0,3.8,0.0,9.1,0.1,0.0,0.1,0.246,6.1,1.2,7.3,0.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,1.0,0.0,6.0,2.5,,,,0.0,19.9,9.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.029,-3.1,-2.2,-5.3,0.0,
