"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2020-21,21,MIA,NBA,PF,3.0,0.0,12.0,0.75,0.75,,0.75,0.25,0.608,1.0,0.0,161.0,141.0,,139.0,32.0,106.0,405.0,0.0,
2021-22,22,TOR,NBA,C,6.0,1.0,167.0,0.481,0.556,0.313,0.529,0.6,0.541,0.192,0.308,104.0,104.0,88.0,99.0,77.0,96.0,77.0,77.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,24,NYK,NBA,PF,9.0,2.0,184.0,0.488,0.525,0.0,0.488,0.385,0.482,0.302,0.07,103.0,96.0,0.0,89.0,49.0,83.0,124.0,18.0,
2024-25,25,NYK,NBA,C,8.0,0.0,34.0,0.429,0.462,0.0,0.429,0.5,0.444,0.286,0.071,92.0,85.0,0.0,79.0,64.0,77.0,118.0,17.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,26.0,3.0,397.0,0.487,0.538,0.25,0.509,0.452,0.509,0.274,0.177,104.0,100.0,71.0,94.0,58.0,89.0,112.0,44.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),NYK (2 Yrs),,17.0,2.0,218.0,0.474,0.509,0.0,0.474,0.412,0.473,0.298,0.07,101.0,93.0,0.0,87.0,53.0,82.0,122.0,17.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,6.0,1.0,167.0,0.481,0.556,0.313,0.529,0.6,0.541,0.192,0.308,104.0,104.0,88.0,99.0,77.0,96.0,77.0,77.0,
MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),MIA (1 Yr),,3.0,0.0,12.0,0.75,0.75,,0.75,0.25,0.608,1.0,0.0,161.0,141.0,,139.0,32.0,106.0,405.0,0.0,
