Season,Team,Lg,Salary
2020-21,Utah Jazz,NBA,"$1,977,000"
2021-22,Utah Jazz,NBA,"$2,075,880"
2022-23,Utah Jazz,NBA,"$2,174,880"
2023-24,Phoenix Suns,NBA,(TW)
Career,(may be incomplete),,"$6,227,760"
