Season,Team,Lg,Salary
2020-21,Detroit Pistons,NBA,"$5,307,120"
2021-22,Detroit Pistons,NBA,"$5,572,680"
2022-23,Detroit Pistons,NBA,"$5,837,760"
2023-24,Detroit Pistons,NBA,"$7,413,955"
2024-25,Brooklyn Nets,NBA,"$119,972"
Career,(may be incomplete),,"$24,251,487"
