Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2012-13,22,POR,NBA,SG,73,5,894,118,309,.382,9,65,.138,109,244,.447,.396,50,65,.769,36,109,145,58,34,9,60,56,295,0,
2013-14,23,POR,NBA,SG,41,0,387,65,156,.417,10,33,.303,55,123,.447,.449,26,32,.813,16,58,74,33,9,7,18,31,166,0,
2014-15,24,2TM,NBA,SG,58,0,983,150,353,.425,23,85,.271,127,268,.474,.458,74,94,.787,26,136,162,81,48,19,61,70,397,0,
2014-15,24,POR,NBA,SG,30,0,300,38,100,.380,4,18,.222,34,82,.415,.400,10,15,.667,3,31,34,27,14,4,17,20,90,0,
2014-15,24,DEN,NBA,SG,28,0,683,112,253,.443,19,67,.284,93,186,.500,.480,64,79,.810,23,105,128,54,34,15,44,50,307,0,
2015-16,25,DEN,NBA,SG,82,1,2353,425,983,.432,112,325,.345,313,658,.476,.489,216,268,.806,59,417,476,203,71,39,139,147,1178,0,6MOY-4
2016-17,26,DEN,NBA,SG,60,19,1705,295,666,.443,87,235,.370,208,431,.483,.508,143,190,.753,58,201,259,206,48,28,97,110,820,0,
2017-18,27,DEN,NBA,SG,81,40,2683,465,1028,.452,156,422,.370,309,606,.510,.528,182,226,.805,70,339,409,331,82,52,149,168,1268,0,6MOY-4
2018-19,28,DEN,NBA,SF,43,38,1189,185,460,.402,67,196,.342,118,264,.447,.475,57,74,.770,32,167,199,124,18,22,65,82,494,0,
2019-20,29,DEN,NBA,SF,58,58,1916,332,738,.450,108,288,.375,224,450,.498,.523,102,133,.767,76,289,365,212,61,29,88,121,874,0,
2020-21,30,DEN,NBA,SF,56,52,1736,259,608,.426,98,257,.381,161,351,.459,.507,95,121,.785,39,187,226,181,50,23,96,95,711,0,
2021-22,31,DEN,NBA,SG,71,71,2277,392,896,.438,157,430,.365,235,466,.504,.525,102,127,.803,44,296,340,276,55,31,127,114,1043,0,
2022-23,32,2TM,NBA,SG,56,2,993,138,364,.379,66,180,.367,72,184,.391,.470,37,47,.787,15,122,137,112,28,13,48,56,379,0,
2022-23,32,WAS,NBA,SG,40,0,782,110,285,.386,52,138,.377,58,147,.395,.477,35,45,.778,10,101,111,95,17,10,45,39,307,0,
2022-23,32,TOR,NBA,SG,16,2,211,28,79,.354,14,42,.333,14,37,.378,.443,2,2,1.000,5,21,26,17,11,3,3,17,72,0,
2023-24,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,679,286,17116,2824,6561,.430,893,2516,.355,1931,4045,.477,.498,1084,1377,.787,471,2321,2792,1817,504,272,948,1050,7625,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,35,2067,341,792,.430,108,304,.355,233,488,.477,.498,131,166,.787,57,280,337,219,61,33,114,127,921,0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (8 Yrs),DEN (8 Yrs),DEN (8 Yrs),DEN (8 Yrs),,479,279,14542,2465,5632,.438,804,2220,.362,1661,3412,.487,.509,961,1218,.789,401,2001,2402,1587,419,239,805,887,6695,0,
POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),POR (3 Yrs),,144,5,1581,221,565,.391,23,116,.198,198,449,.441,.412,86,112,.768,55,198,253,118,57,20,95,107,551,0,
WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),WAS (1 Yr),,40,0,782,110,285,.386,52,138,.377,58,147,.395,.477,35,45,.778,10,101,111,95,17,10,45,39,307,0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,16,2,211,28,79,.354,14,42,.333,14,37,.378,.443,2,2,1.000,5,21,26,17,11,3,3,17,72,0,
