"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2022-23,21,CHO,NBA,C,43.0,17.0,828.0,0.637,3.1,1.0,0.673,0.267,0.048,0.012,0.0,0.637,0.751,0.388,0.417,0.667,,0.681,0.303,71.0,,,0.0,0.0,
2023-24,22,CHO,NBA,C,19.0,19.0,508.0,0.649,2.6,1.0,0.742,0.245,0.013,0.0,0.0,0.649,0.741,0.378,0.5,,,0.633,0.331,47.0,,,0.0,0.0,
2024-25,23,CHO,NBA,C,44.0,41.0,1171.0,0.604,3.8,0.991,0.555,0.376,0.056,0.004,0.009,0.609,0.754,0.423,0.44,0.5,0.0,0.807,0.264,109.0,0.25,0.0,0.0,0.0,
2025-26,24,PHO,NBA,C,18.0,15.0,457.0,0.65,3.9,1.0,0.483,0.448,0.07,0.0,0.0,0.65,0.768,0.547,0.5,,,0.72,0.315,42.0,,,0.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,124.0,92.0,2964.0,0.626,3.3,0.996,0.603,0.339,0.049,0.005,0.004,0.629,0.753,0.435,0.449,0.6,0.0,0.734,0.291,269.0,0.25,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,61.0,1960.0,0.626,3.3,0.996,0.603,0.339,0.049,0.005,0.004,0.629,0.753,0.435,0.449,0.6,0.0,0.734,0.291,178.0,0.25,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHO (3 Yrs),CHO (3 Yrs),CHO (3 Yrs),CHO (3 Yrs),,106.0,77.0,2507.0,0.622,3.2,0.995,0.623,0.32,0.046,0.006,0.005,0.625,0.75,0.408,0.436,0.6,0.0,0.737,0.287,227.0,0.25,0.0,0.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,18.0,15.0,457.0,0.65,3.9,1.0,0.483,0.448,0.07,0.0,0.0,0.65,0.768,0.547,0.5,,,0.72,0.315,42.0,,,0.0,0.0,
