"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,21.0,HOU,NBA,45:16,9.0,14.0,6.0,8.0,8.0,9.0,5.0,6.0,2.0,12.0,12.0,6.0,3.0,2.0,2.0,4.0,24.0,22.3
2010-11,22.0,HOU,NBA,43:13,12.0,21.0,4.0,8.0,8.0,13.0,8.0,9.0,3.0,8.0,9.0,5.0,3.0,2.0,3.0,5.0,35.0,30.5
2011-12,23.0,HOU,NBA,42:14,10.0,18.0,5.0,11.0,6.0,9.0,5.0,5.0,5.0,8.0,10.0,4.0,3.0,1.0,6.0,4.0,27.0,18.0
2012-13,24.0,MIN,NBA,27:53,7.0,15.0,3.0,7.0,5.0,11.0,9.0,10.0,3.0,7.0,9.0,4.0,3.0,1.0,4.0,4.0,18.0,18.7
2013-14,25.0,MIN,NBA,37:44,7.0,14.0,5.0,7.0,4.0,11.0,5.0,7.0,4.0,7.0,7.0,4.0,2.0,1.0,3.0,4.0,24.0,22.9
2014-15,26.0,MIN,NBA,43:23,9.0,18.0,4.0,8.0,8.0,13.0,9.0,10.0,3.0,7.0,8.0,5.0,5.0,2.0,4.0,4.0,23.0,18.2
2015-16,27.0,TOT,NBA,30:36,5.0,13.0,3.0,4.0,5.0,9.0,4.0,5.0,4.0,6.0,7.0,5.0,2.0,2.0,3.0,4.0,15.0,12.2
2015-16,27.0,IND,NBA,30:36,5.0,13.0,3.0,4.0,5.0,9.0,4.0,5.0,4.0,6.0,7.0,5.0,2.0,2.0,2.0,3.0,15.0,12.2
2015-16,27.0,PHO,NBA,24:10,3.0,7.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,4.0,8.0,9.8
Career,,,,45:16,12.0,21.0,6.0,11.0,8.0,13.0,9.0,10.0,5.0,12.0,12.0,6.0,5.0,2.0,6.0,5.0,35.0,30.5
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,HOU,NBA,45:16,12.0,21.0,6.0,11.0,8.0,13.0,8.0,9.0,5.0,12.0,12.0,6.0,3.0,2.0,6.0,5.0,35.0,30.5
3 Seasons,,MIN,NBA,43:23,9.0,18.0,5.0,8.0,8.0,13.0,9.0,10.0,4.0,7.0,9.0,5.0,5.0,2.0,4.0,4.0,24.0,22.9
1 Season,,IND,NBA,30:36,5.0,13.0,3.0,4.0,5.0,9.0,4.0,5.0,4.0,6.0,7.0,5.0,2.0,2.0,2.0,3.0,15.0,12.2
1 Season,,PHO,NBA,24:10,3.0,7.0,1.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,4.0,8.0,9.8
