Season,Team,Lg,Salary
2001-02,Chicago Bulls,NBA,"$332,817"
2002-03,Chicago Bulls,NBA,"$512,435"
2003-04,Minnesota Timberwolves,NBA,"$638,679"
2004-05,Minnesota Timberwolves,NBA,"$4,350,000"
2005-06,Minnesota Timberwolves,NBA,"$4,350,000"
2006-07,Minnesota Timberwolves,NBA,"$4,350,000"
2007-08,New Jersey Nets,NBA,"$4,350,000"
2008-09,New Jersey Nets,NBA,"$4,350,000"
2009-10,New Jersey Nets,NBA,"$4,350,000"
Career,(may be incomplete),,"$27,583,931"
