"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2016-17,21,UTA,NBA,PF,2.0,0.0,10.0,0.429,0.5,0.333,0.5,,0.5,0.0,0.429,94.0,99.0,93.0,97.0,,91.0,0.0,136.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,23,DEN,NBA,PF,3.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.333,0.0,0.0,0.0,0.0,,0.0,0.0,93.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,27,SAC,NBA,PF,7.0,0.0,118.0,0.425,0.615,0.333,0.538,0.6,0.545,0.125,0.675,89.0,112.0,92.0,99.0,77.0,94.0,47.0,174.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,136.0,0.4,0.526,0.323,0.5,0.6,0.508,0.1,0.62,86.0,98.0,90.0,92.0,77.0,88.0,38.0,164.0,
,,,,,,,,,,,,,,,,,,,,,,,,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,7.0,0.0,118.0,0.425,0.615,0.333,0.538,0.6,0.545,0.125,0.675,89.0,112.0,92.0,99.0,77.0,94.0,47.0,174.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,3.0,0.0,8.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.333,0.0,0.0,0.0,0.0,,0.0,0.0,93.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,2.0,0.0,10.0,0.429,0.5,0.333,0.5,,0.5,0.0,0.429,94.0,99.0,93.0,97.0,,91.0,0.0,136.0,
