"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2011-12,23.0,HOU,NBA,46:22,10.0,16.0,3.0,7.0,8.0,12.0,6.0,8.0,4.0,8.0,11.0,7.0,4.0,2.0,4.0,6.0,23.0,22.0
2012-13,24.0,HOU,NBA,47:39,13.0,18.0,6.0,10.0,9.0,12.0,6.0,7.0,3.0,12.0,13.0,11.0,5.0,3.0,6.0,5.0,32.0,32.9
2013-14,25.0,HOU,NBA,49:57,12.0,24.0,10.0,14.0,9.0,14.0,10.0,11.0,5.0,11.0,12.0,11.0,4.0,4.0,5.0,6.0,34.0,31.2
2014-15,26.0,DAL,NBA,44:56,11.0,20.0,6.0,11.0,10.0,16.0,8.0,9.0,4.0,9.0,12.0,6.0,4.0,3.0,6.0,6.0,32.0,28.4
2015-16,27.0,DAL,NBA,45:58,13.0,20.0,6.0,10.0,10.0,14.0,7.0,9.0,2.0,11.0,11.0,10.0,3.0,3.0,4.0,5.0,31.0,28.1
2016-17,28.0,MEM,NBA,25:10,7.0,12.0,3.0,6.0,7.0,9.0,6.0,6.0,2.0,7.0,7.0,7.0,3.0,2.0,2.0,4.0,14.0,11.1
2017-18,29.0,MEM,NBA,26:43,9.0,12.0,6.0,8.0,6.0,8.0,2.0,5.0,2.0,5.0,6.0,6.0,2.0,2.0,5.0,5.0,24.0,21.9
2018-19,30.0,MEM,NBA,31:02,6.0,15.0,3.0,8.0,4.0,8.0,6.0,6.0,1.0,6.0,6.0,7.0,3.0,1.0,5.0,5.0,17.0,15.7
2019-20,31.0,ATL,NBA,16:28,3.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,8.0,7.2
Career,,,,49:57,13.0,24.0,10.0,14.0,10.0,16.0,10.0,11.0,5.0,12.0,13.0,11.0,5.0,4.0,6.0,6.0,34.0,32.9
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,HOU,NBA,49:57,13.0,24.0,10.0,14.0,9.0,14.0,10.0,11.0,5.0,12.0,13.0,11.0,5.0,4.0,6.0,6.0,34.0,32.9
3 Seasons,,MEM,NBA,31:02,9.0,15.0,6.0,8.0,7.0,9.0,6.0,6.0,2.0,7.0,7.0,7.0,3.0,2.0,5.0,5.0,24.0,21.9
2 Seasons,,DAL,NBA,45:58,13.0,20.0,6.0,11.0,10.0,16.0,8.0,9.0,4.0,11.0,12.0,10.0,4.0,3.0,6.0,6.0,32.0,28.4
1 Season,,ATL,NBA,16:28,3.0,7.0,2.0,5.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,8.0,7.2
