"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Added', 'FG Add')","('Added', 'TS Add')","('Unnamed: 26_level_0', 'Awards')"
2007-08,21,2TM,NBA,SG,17.0,0.0,74.0,0.28,0.357,0.182,0.32,0.917,0.446,0.48,0.44,61.0,74.0,50.0,64.0,121.0,83.0,157.0,198.0,-8.9,-5.7,
2007-08,21,POR,NBA,PG,8.0,0.0,44.0,0.25,0.375,0.125,0.281,1.0,0.435,0.5,0.5,55.0,77.0,35.0,57.0,132.0,81.0,163.0,225.0,-6.9,-4.1,
2007-08,21,DEN,NBA,SG,9.0,0.0,30.0,0.333,0.333,0.333,0.389,0.75,0.465,0.444,0.333,73.0,69.0,92.0,78.0,99.0,86.0,145.0,150.0,-2.0,-1.6,
1 Yr,1 Yr,1 Yr,1 Yr,,17.0,0.0,74.0,0.28,0.357,0.182,0.32,0.917,0.446,0.48,0.44,61.0,74.0,50.0,64.0,121.0,83.0,157.0,198.0,-8.9,-5.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,9.0,0.0,30.0,0.333,0.333,0.333,0.389,0.75,0.465,0.444,0.333,73.0,69.0,92.0,78.0,99.0,86.0,145.0,150.0,-2.0,-1.6,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,8.0,0.0,44.0,0.25,0.375,0.125,0.281,1.0,0.435,0.5,0.5,55.0,77.0,35.0,57.0,132.0,81.0,163.0,225.0,-6.9,-4.1,
