"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', '3P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', '3P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 24_level_0', 'Awards')"
2002-03,23,PHI,NBA,PG,6.0,0.0,16.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,661.0,550.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,25,PHI,NBA,SG,2.0,0.0,4.0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
2008-09,29,CHI,NBA,SF,7.0,7.0,313.0,0.402,0.449,0.316,0.458,0.853,0.521,0.318,0.355,88.0,93.0,86.0,92.0,111.0,96.0,104.0,159.0,
2009-10,30,MIL,NBA,SG,7.0,7.0,285.0,0.404,0.465,0.174,0.422,0.964,0.49,0.257,0.211,87.0,95.0,49.0,84.0,127.0,90.0,86.0,95.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,34,TOR,NBA,SG,6.0,0.0,77.0,0.294,0.6,0.167,0.353,1.0,0.373,0.059,0.706,65.0,123.0,46.0,70.0,132.0,69.0,21.0,272.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,28.0,14.0,695.0,0.393,0.463,0.243,0.432,0.877,0.493,0.278,0.316,87.0,95.0,67.0,86.0,115.0,91.0,92.0,139.0,
,,,,,,,,,,,,,,,,,,,,,,,,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,8.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,0.0,0.0,0.0,0.0,661.0,550.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,7.0,7.0,313.0,0.402,0.449,0.316,0.458,0.853,0.521,0.318,0.355,88.0,93.0,86.0,92.0,111.0,96.0,104.0,159.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,7.0,7.0,285.0,0.404,0.465,0.174,0.422,0.964,0.49,0.257,0.211,87.0,95.0,49.0,84.0,127.0,90.0,86.0,95.0,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,6.0,0.0,77.0,0.294,0.6,0.167,0.353,1.0,0.373,0.059,0.706,65.0,123.0,46.0,70.0,132.0,69.0,21.0,272.0,
