"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2018-19,19,NYK,NBA,PF,75.0,57.0,2158.0,0.0,1.0,55.0,44.0,0.0,-14.1,-10.8,30.0,39.0,104.0,12.0,114.0,4.0,203.0,19.0,60.0,
2019-20,20,NYK,NBA,SF,65.0,4.0,1166.0,0.0,3.0,77.0,19.0,0.0,-8.0,-2.6,15.0,14.0,56.0,10.0,47.0,2.0,145.0,5.0,21.0,
2020-21,21,NYK,NBA,SF,42.0,0.0,464.0,0.0,0.0,59.0,40.0,1.0,-2.9,-6.2,7.0,3.0,25.0,2.0,12.0,2.0,46.0,4.0,6.0,
2021-22,22,2TM,NBA,SF,30.0,0.0,222.0,0.0,12.0,30.0,57.0,1.0,-15.6,-17.2,3.0,1.0,12.0,0.0,9.0,1.0,25.0,0.0,4.0,
2021-22,22,NYK,NBA,SF,13.0,0.0,111.0,0.0,0.0,26.0,72.0,1.0,-23.0,-24.0,2.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,1.0,
2021-22,22,ATL,NBA,SF,17.0,0.0,111.0,0.0,25.0,33.0,42.0,0.0,-8.2,-10.4,1.0,1.0,9.0,0.0,5.0,1.0,18.0,0.0,3.0,
2022-23,23,2TM,NBA,SF,63.0,5.0,952.0,0.0,1.0,20.0,68.0,10.0,-12.0,-5.8,11.0,20.0,55.0,6.0,25.0,1.0,78.0,5.0,12.0,
2022-23,23,DET,NBA,SF,42.0,1.0,593.0,0.0,2.0,27.0,68.0,4.0,-7.2,1.5,7.0,10.0,40.0,5.0,13.0,1.0,34.0,3.0,5.0,
2022-23,23,POR,NBA,PF,21.0,4.0,359.0,0.0,0.0,9.0,69.0,22.0,-20.0,-17.9,4.0,10.0,15.0,1.0,12.0,0.0,44.0,2.0,7.0,
2023-24,24,DET,NBA,SF,31.0,11.0,560.0,0.0,7.0,79.0,14.0,0.0,-7.2,1.9,11.0,4.0,31.0,1.0,13.0,2.0,54.0,5.0,12.0,
2024-25,25,GSW,NBA,SF,14.0,0.0,84.0,0.0,32.0,61.0,7.0,0.0,-1.0,-4.7,1.0,3.0,5.0,0.0,4.0,0.0,14.0,0.0,1.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,320.0,77.0,5606.0,0.0,3.0,56.0,40.0,2.0,-10.7,-6.8,78.0,84.0,288.0,31.0,224.0,12.0,565.0,38.0,116.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,20.0,1437.0,0.0,3.0,56.0,40.0,2.0,-10.7,-6.8,20.0,22.0,74.0,8.0,57.0,3.0,145.0,10.0,30.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),,195.0,61.0,3899.0,0.0,1.0,62.0,37.0,0.0,-11.2,-8.2,54.0,56.0,188.0,24.0,177.0,8.0,401.0,28.0,88.0,
DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),DET (2 Yrs),,73.0,12.0,1153.0,0.0,4.0,52.0,42.0,2.0,-7.2,1.7,18.0,14.0,71.0,6.0,26.0,3.0,88.0,8.0,17.0,
POR (1 Yr),POR (1 Yr),POR (1 Yr),POR (1 Yr),,21.0,4.0,359.0,0.0,0.0,9.0,69.0,22.0,-20.0,-17.9,4.0,10.0,15.0,1.0,12.0,0.0,44.0,2.0,7.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,17.0,0.0,111.0,0.0,25.0,33.0,42.0,0.0,-8.2,-10.4,1.0,1.0,9.0,0.0,5.0,1.0,18.0,0.0,3.0,
GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),GSW (1 Yr),,14.0,0.0,84.0,0.0,32.0,61.0,7.0,0.0,-1.0,-4.7,1.0,3.0,5.0,0.0,4.0,0.0,14.0,0.0,1.0,
