"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2016-17,21,PHI,NBA,SF,69.0,19.0,1190.0,0.402,13.0,0.554,0.393,0.108,0.028,0.022,0.446,0.475,0.606,0.179,0.1,0.125,0.311,0.653,0.98,0.019,4.0,0.317,0.392,0.0,0.0,
2017-18,22,PHI,NBA,SF,52.0,7.0,807.0,0.375,16.2,0.408,0.288,0.075,0.004,0.041,0.592,0.431,0.545,0.1,1.0,0.182,0.335,0.851,0.962,0.011,1.0,0.291,0.348,0.0,0.0,
2018-19,23,2TM,NBA,SF,50.0,7.0,669.0,0.376,15.4,0.468,0.312,0.05,0.046,0.06,0.532,0.451,0.574,0.0,0.2,0.385,0.31,0.674,1.0,0.037,5.0,0.397,0.37,1.0,0.0,
2018-19,23,OKC,NBA,SF,21.0,1.0,123.0,0.302,14.6,0.488,0.395,0.023,0.047,0.023,0.512,0.381,0.471,0.0,0.0,0.0,0.227,0.75,1.0,0.023,0.0,0.5,0.364,0.0,0.0,
2018-19,23,CHI,NBA,SF,29.0,6.0,546.0,0.394,16.1,0.463,0.291,0.057,0.046,0.069,0.537,0.469,0.608,0.0,0.25,0.417,0.33,0.658,1.0,0.04,5.0,0.372,0.371,1.0,0.0,
2019-20,24,BRK,NBA,SF,47.0,2.0,853.0,0.435,16.4,0.405,0.279,0.082,0.022,0.022,0.595,0.505,0.587,0.273,0.333,0.5,0.388,0.6,1.0,0.007,2.0,0.406,0.446,1.0,0.0,
2020-21,25,BRK,NBA,SF,58.0,7.0,1050.0,0.365,18.2,0.329,0.208,0.062,0.028,0.031,0.671,0.47,0.568,0.318,0.1,0.455,0.314,0.691,0.987,0.014,3.0,0.351,0.31,0.0,0.0,
2021-22,26,ATL,NBA,SF,52.0,18.0,685.0,0.398,17.5,0.344,0.22,0.07,0.038,0.016,0.656,0.469,0.512,0.385,0.429,0.333,0.361,0.7,0.977,0.032,6.0,0.459,0.464,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,328.0,60.0,5254.0,0.391,16.0,0.423,0.288,0.077,0.027,0.031,0.577,0.468,0.574,0.213,0.227,0.327,0.335,0.686,0.984,0.019,21.0,0.364,0.385,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,1313.0,0.391,16.0,0.423,0.288,0.077,0.027,0.031,0.577,0.468,0.574,0.213,0.227,0.327,0.335,0.686,0.984,0.019,5.0,0.364,0.385,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,121.0,26.0,1997.0,0.39,14.6,0.492,0.349,0.094,0.018,0.03,0.508,0.46,0.584,0.153,0.182,0.158,0.323,0.718,0.971,0.016,5.0,0.304,0.371,0.0,0.0,
BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),BRK (2 Yrs),,105.0,9.0,1903.0,0.395,17.3,0.362,0.238,0.07,0.026,0.027,0.638,0.487,0.577,0.295,0.188,0.471,0.343,0.645,0.993,0.011,5.0,0.373,0.369,1.0,0.0,
ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),ATL (1 Yr),,52.0,18.0,685.0,0.398,17.5,0.344,0.22,0.07,0.038,0.016,0.656,0.469,0.512,0.385,0.429,0.333,0.361,0.7,0.977,0.032,6.0,0.459,0.464,0.0,0.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,29.0,6.0,546.0,0.394,16.1,0.463,0.291,0.057,0.046,0.069,0.537,0.469,0.608,0.0,0.25,0.417,0.33,0.658,1.0,0.04,5.0,0.372,0.371,1.0,0.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,21.0,1.0,123.0,0.302,14.6,0.488,0.395,0.023,0.047,0.023,0.512,0.381,0.471,0.0,0.0,0.0,0.227,0.75,1.0,0.023,0.0,0.5,0.364,0.0,0.0,
