Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2019-20,19,NOP,NBA,PF,24,24,668,14.5,24.9,.583,0.4,1.0,.429,14.1,24.0,.590,.592,7.9,12.3,.640,4.4,6.0,10.4,3.5,1.1,0.6,4.1,2.9,37.4,115,114,ROY-3
2020-21,20,NOP,NBA,PF,61,61,2026,15.0,24.5,.611,0.2,0.8,.294,14.8,23.7,.622,.616,8.7,12.5,.698,4.0,6.5,10.4,5.3,1.3,0.9,4.0,3.2,39.0,124,115,AS
2021-22,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2022-23,22,NOP,NBA,PF,29,29,956,14.4,23.8,.608,0.4,1.0,.368,14.1,22.8,.618,.615,9.0,12.6,.714,2.9,7.3,10.2,6.7,1.6,0.8,5.0,3.3,38.2,120,112,AS
2023-24,23,NOP,NBA,PF,70,70,2207,13.9,24.3,.570,0.1,0.4,.333,13.7,23.9,.574,.573,7.7,11.0,.702,2.7,6.3,9.0,7.8,1.7,1.0,4.3,3.5,35.6,119,113,
2024-25,24,NOP,NBA,PF,30,30,857,16.3,28.7,.567,0.2,0.7,.231,16.1,28.0,.576,.570,8.9,13.6,.656,4.3,7.9,12.2,9.0,2.1,1.5,5.1,4.6,41.7,117,118,
2025-26,25,NOP,NBA,PF,6,6,186,11.5,23.9,.484,0.0,0.0,,11.5,23.9,.484,.484,10.5,16.0,.656,5.0,5.5,10.5,7.3,2.9,0.5,5.2,4.2,33.6,110,121,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,220,220,6900,14.6,24.9,.586,0.2,0.7,.327,14.4,24.2,.593,.590,8.4,12.3,.688,3.5,6.6,10.2,6.6,1.6,1.0,4.4,3.5,37.8,120,114,
