Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2011-12,20,SAS,NBA,SF,14.0,14.0,379.0,15.1,0.623,0.444,0.178,5.8,19.2,12.8,3.1,2.3,1.1,11.8,13.5,0.6,0.5,1.2,0.146,1.6,2.2,3.7,0.5,
2012-13,21,SAS,NBA,SF,21.0,21.0,775.0,18.9,0.611,0.28,0.232,7.7,20.1,14.1,4.6,2.6,1.1,9.0,15.6,1.7,1.4,3.1,0.194,2.5,2.5,5.1,1.4,
2013-14,22,SAS,NBA,SF,23.0,23.0,736.0,18.7,0.606,0.31,0.301,5.1,19.2,12.3,7.8,2.7,1.5,9.7,18.9,1.5,1.5,2.9,0.191,1.9,2.8,4.7,1.3,Finals MVP-1
2014-15,23,SAS,NBA,SF,7.0,7.0,250.0,19.9,0.571,0.239,0.321,5.4,17.2,11.1,12.5,1.6,1.3,10.8,25.0,0.5,0.2,0.7,0.143,3.0,1.5,4.4,0.4,
2015-16,24,SAS,NBA,SF,10.0,10.0,339.0,28.6,0.597,0.235,0.307,5.1,15.7,10.7,14.7,4.0,3.2,7.8,28.1,1.1,0.8,1.9,0.271,7.1,4.4,11.5,1.2,
2016-17,25,SAS,NBA,SF,12.0,12.0,429.0,31.5,0.672,0.272,0.505,4.9,20.8,12.5,22.3,2.4,1.4,9.5,28.2,2.3,0.5,2.8,0.314,10.5,3.7,14.2,1.7,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,27,TOR,NBA,SF,24.0,24.0,939.0,28.0,0.619,0.292,0.435,6.4,19.3,12.8,19.3,2.1,1.8,11.1,32.2,3.5,1.5,5.0,0.254,7.6,2.4,10.1,2.9,Finals MVP-1
2019-20,28,LAC,NBA,SF,13.0,13.0,511.0,27.8,0.593,0.272,0.351,5.2,21.4,13.2,23.9,2.9,2.1,9.6,29.3,1.6,0.8,2.4,0.228,6.4,2.9,9.4,1.5,
2020-21,29,LAC,NBA,SF,11.0,11.0,432.0,30.6,0.679,0.286,0.352,6.0,16.6,11.4,20.9,2.8,2.0,8.9,29.1,2.0,0.5,2.5,0.277,8.1,2.6,10.7,1.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,31,LAC,NBA,SF,2.0,2.0,80.0,29.9,0.67,0.227,0.386,4.1,15.5,9.4,27.3,2.4,1.0,10.4,30.2,0.4,0.0,0.4,0.227,10.1,3.7,13.8,0.3,
2023-24,32,LAC,NBA,SF,2.0,2.0,59.0,14.3,0.474,0.208,0.125,5.9,24.7,15.4,12.2,3.6,1.7,13.6,22.7,-0.1,0.1,0.0,0.011,-0.6,3.1,2.6,0.1,
2024-25,33,LAC,NBA,SF,7.0,7.0,265.0,24.3,0.63,0.301,0.293,4.8,19.0,11.8,20.9,1.6,1.6,9.8,26.9,0.8,0.2,1.0,0.185,5.0,2.1,7.0,0.6,
12 Yrs,12 Yrs,12 Yrs,12 Yrs,,146.0,146.0,5194.0,24.2,0.621,0.286,0.351,5.8,19.2,12.5,14.6,2.5,1.7,9.9,24.6,16.0,8.0,24.0,0.222,5.3,2.7,8.1,13.2,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,2917.0,24.2,0.621,0.286,0.351,5.8,19.2,12.5,14.6,2.5,1.7,9.9,24.6,9.0,4.5,13.5,0.222,5.3,2.7,8.1,7.4,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAS (6 Yrs),SAS (6 Yrs),SAS (6 Yrs),SAS (6 Yrs),,87.0,87.0,2908.0,21.4,0.617,0.288,0.32,5.9,19.1,12.6,9.7,2.6,1.5,9.5,20.3,7.8,4.9,12.7,0.21,4.0,2.8,6.9,6.5,
LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),LAC (5 Yrs),,35.0,35.0,1347.0,27.6,0.628,0.277,0.335,5.3,19.2,12.2,22.0,2.6,1.9,9.6,28.5,4.7,1.6,6.3,0.226,6.6,2.7,9.3,3.9,
TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),TOR (1 Yr),,24.0,24.0,939.0,28.0,0.619,0.292,0.435,6.4,19.3,12.8,19.3,2.1,1.8,11.1,32.2,3.5,1.5,5.0,0.254,7.6,2.4,10.1,2.9,
