Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2005-06,22,SAC,NBA,SG,6.0,1.0,197.0,17.0,0.592,0.352,0.537,5.8,14.3,9.6,2.5,0.8,0.9,2.9,16.4,0.6,-0.1,0.5,0.124,3.6,-1.5,2.1,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-13,29,OKC,NBA,SG,11.0,0.0,323.0,14.2,0.521,0.357,0.333,0.7,11.0,5.9,7.6,1.1,0.8,6.9,22.5,0.4,0.2,0.6,0.095,0.9,-0.5,0.4,0.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-16,32,SAS,NBA,SG,5.0,0.0,49.0,6.0,0.516,0.4,0.15,0.0,8.9,4.7,9.5,1.1,0.0,22.0,26.0,-0.1,0.0,-0.1,-0.067,-5.6,-1.7,-7.3,-0.1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,22.0,1.0,569.0,14.5,0.54,0.36,0.369,2.4,12.0,7.1,6.0,1.0,0.8,7.5,20.7,0.9,0.2,1.1,0.091,1.3,-0.9,0.3,0.3,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,2121.0,14.5,0.54,0.36,0.369,2.4,12.0,7.1,6.0,1.0,0.8,7.5,20.7,3.3,0.7,4.0,0.091,1.3,-0.9,0.3,1.2,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,11.0,0.0,323.0,14.2,0.521,0.357,0.333,0.7,11.0,5.9,7.6,1.1,0.8,6.9,22.5,0.4,0.2,0.6,0.095,0.9,-0.5,0.4,0.2,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,6.0,1.0,197.0,17.0,0.592,0.352,0.537,5.8,14.3,9.6,2.5,0.8,0.9,2.9,16.4,0.6,-0.1,0.5,0.124,3.6,-1.5,2.1,0.2,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,5.0,0.0,49.0,6.0,0.516,0.4,0.15,0.0,8.9,4.7,9.5,1.1,0.0,22.0,26.0,-0.1,0.0,-0.1,-0.067,-5.6,-1.7,-7.3,-0.1,
