"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2023-24,25,DAL,NBA,PF,22,22,785,0.427,16.1,0.423,0.184,0.201,0.038,0.0,0.577,0.535,0.721,0.404,0.333,0.348,0.717,0.979,0.077,15,0.533,0.403,1,0,
1 Yr,1 Yr,1 Yr,1 Yr,,22,22,785,0.427,16.1,0.423,0.184,0.201,0.038,0.0,0.577,0.535,0.721,0.404,0.333,0.348,0.717,0.979,0.077,15,0.533,0.403,1,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,82,2926,0.427,16.1,0.423,0.184,0.201,0.038,0.0,0.577,0.535,0.721,0.404,0.333,0.348,0.717,0.979,0.077,56,0.533,0.403,4,0,
