"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 25_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 28_level_0', 'Awards')"
2016-17,22,LAC,NBA,PF,3.0,0.0,9.0,0.286,5.7,1.0,0.429,0.429,0.143,0.0,0.0,0.286,0.667,0.0,0.0,,,0.5,0.0,0.0,,0.0,0.0,
2017-18,23,2TM,NBA,PF,18.0,0.0,98.0,0.476,9.7,0.976,0.333,0.262,0.095,0.286,0.024,0.488,0.714,0.364,0.75,0.25,0.0,0.65,0.048,2.0,0.0,0.0,0.0,
2017-18,23,LAC,NBA,PF,9.0,0.0,38.0,0.636,11.0,0.909,0.273,0.182,0.091,0.364,0.091,0.7,1.0,0.5,1.0,0.5,0.0,0.429,0.0,0.0,0.0,0.0,0.0,
2017-18,23,MEM,NBA,PF,9.0,0.0,60.0,0.419,8.3,1.0,0.355,0.29,0.097,0.258,0.0,0.419,0.636,0.333,0.667,0.125,,0.769,0.065,2.0,,0.0,0.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,21.0,0.0,107.0,0.449,8.3,0.98,0.347,0.286,0.102,0.245,0.02,0.458,0.706,0.286,0.6,0.25,0.0,0.636,0.041,2.0,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,418.0,0.449,8.3,0.98,0.347,0.286,0.102,0.245,0.02,0.458,0.706,0.286,0.6,0.25,0.0,0.636,0.041,8.0,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),LAC (2 Yrs),,12.0,0.0,47.0,0.5,8.3,0.944,0.333,0.278,0.111,0.222,0.056,0.529,0.833,0.2,0.5,0.5,0.0,0.444,0.0,0.0,0.0,0.0,0.0,
MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),MEM (1 Yr),,9.0,0.0,60.0,0.419,8.3,1.0,0.355,0.29,0.097,0.258,0.0,0.419,0.636,0.333,0.667,0.125,,0.769,0.065,2.0,,0.0,0.0,
