Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2016-17,26,MIL,NBA,C,6.0,0.0,141.0,27.0,51.0,0.529,0.0,0.0,,27.0,51.0,0.529,0.529,25.0,30.0,0.833,17.0,27.0,44.0,10.0,8.0,3.0,11.0,16.0,79.0,0.0,
2017-18,27,BOS,NBA,C,11.0,0.0,105.0,19.0,38.0,0.5,0.0,0.0,,19.0,38.0,0.5,0.5,15.0,22.0,0.682,14.0,21.0,35.0,5.0,2.0,2.0,14.0,9.0,53.0,0.0,
2018-19,28,PHI,NBA,C,10.0,1.0,90.0,16.0,40.0,0.4,1.0,4.0,0.25,15.0,36.0,0.417,0.413,7.0,9.0,0.778,14.0,17.0,31.0,4.0,5.0,3.0,4.0,11.0,40.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,31,MIN,NBA,C,2.0,0.0,7.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,29.0,1.0,343.0,64.0,134.0,0.478,1.0,4.0,0.25,63.0,130.0,0.485,0.481,47.0,61.0,0.77,46.0,66.0,112.0,20.0,17.0,8.0,30.0,37.0,176.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,3.0,970.0,181.0,379.0,0.478,3.0,11.0,0.25,178.0,368.0,0.485,0.481,133.0,172.0,0.77,130.0,187.0,317.0,57.0,48.0,23.0,85.0,105.0,498.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),BOS (1 Yr),,11.0,0.0,105.0,19.0,38.0,0.5,0.0,0.0,,19.0,38.0,0.5,0.5,15.0,22.0,0.682,14.0,21.0,35.0,5.0,2.0,2.0,14.0,9.0,53.0,0.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,10.0,1.0,90.0,16.0,40.0,0.4,1.0,4.0,0.25,15.0,36.0,0.417,0.413,7.0,9.0,0.778,14.0,17.0,31.0,4.0,5.0,3.0,4.0,11.0,40.0,0.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,6.0,0.0,141.0,27.0,51.0,0.529,0.0,0.0,,27.0,51.0,0.529,0.529,25.0,30.0,0.833,17.0,27.0,44.0,10.0,8.0,3.0,11.0,16.0,79.0,0.0,
MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),MIN (1 Yr),,2.0,0.0,7.0,2.0,5.0,0.4,0.0,0.0,,2.0,5.0,0.4,0.4,0.0,0.0,,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,
