"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2018-19,25,UTA,NBA,WC1,HOU,L (1-4),5.0,11.0,4.4,2.8,1.0,0.2,0.2,9.0,22.0,0.409,4.0,13.0,0.308,5.0,9.0,0.556,0.5,0.0,0.0,,0.0,14.0,14.0,5.0,1.0,1.0,2.0,5.0,22.0,
2019-20,27,UTA,NBA,WC1,DEN,L (3-4),7.0,16.3,8.3,2.1,0.6,0.0,0.1,22.0,44.0,0.5,12.0,29.0,0.414,10.0,15.0,0.667,0.636,2.0,2.0,1.0,4.0,11.0,15.0,4.0,0.0,1.0,2.0,9.0,58.0,
2020-21,27,UTA,NBA,WC1,MEM,W (4-1),5.0,14.0,6.0,2.4,0.6,0.0,0.2,9.0,26.0,0.346,8.0,20.0,0.4,1.0,6.0,0.167,0.5,4.0,4.0,1.0,2.0,10.0,12.0,3.0,0.0,1.0,3.0,8.0,30.0,
2020-21,27,UTA,NBA,WCS,LAC,L (2-4),6.0,9.8,0.8,1.2,0.8,0.0,0.0,2.0,13.0,0.154,1.0,10.0,0.1,1.0,3.0,0.333,0.192,0.0,0.0,,0.0,7.0,7.0,5.0,0.0,0.0,5.0,11.0,5.0,
2021-22,28,PHI,NBA,EC1,TOR,W (4-2),6.0,17.5,6.7,1.3,0.7,0.2,0.0,14.0,20.0,0.7,12.0,18.0,0.667,2.0,2.0,1.0,1.0,0.0,0.0,,4.0,4.0,8.0,4.0,1.0,0.0,3.0,17.0,40.0,
2021-22,28,PHI,NBA,ECS,MIA,L (2-4),6.0,15.7,3.0,1.7,1.2,0.3,0.0,6.0,28.0,0.214,4.0,25.0,0.16,2.0,3.0,0.667,0.286,2.0,2.0,1.0,0.0,10.0,10.0,7.0,2.0,0.0,4.0,13.0,18.0,
2022-23,29,PHI,NBA,EC1,BRK,W (4-0),4.0,15.5,4.3,0.8,0.3,0.0,0.0,7.0,11.0,0.636,3.0,6.0,0.5,4.0,5.0,0.8,0.773,0.0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,3.0,6.0,17.0,
2022-23,29,PHI,NBA,ECS,BOS,L (3-4),7.0,13.6,4.4,0.1,0.1,0.0,0.3,11.0,25.0,0.44,9.0,20.0,0.45,2.0,5.0,0.4,0.62,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,2.0,2.0,10.0,31.0,
2023-24,30,CLE,NBA,EC1,ORL,W (4-3),6.0,14.7,2.8,1.2,0.5,0.7,0.3,6.0,29.0,0.207,2.0,15.0,0.133,4.0,14.0,0.286,0.241,3.0,4.0,0.75,2.0,5.0,7.0,3.0,4.0,2.0,6.0,15.0,17.0,
2023-24,30,CLE,NBA,ECS,BOS,L (1-4),4.0,8.3,2.8,1.3,0.3,0.0,0.0,3.0,12.0,0.25,1.0,8.0,0.125,2.0,4.0,0.5,0.292,4.0,4.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,3.0,11.0,
