"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2000-01,22,MIA,NBA,PG,3.0,0.0,64.0,0.4,14.5,0.825,0.175,0.15,0.125,0.375,0.175,0.424,0.571,0.167,0.4,0.467,0.286,0.357,0.0,0.0,0.0,0.143,0.0,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,26,SAC,NBA,PG,3.0,0.0,23.0,0.375,17.5,0.875,0.0,0.0,0.5,0.375,0.125,0.286,,,0.0,0.667,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,
2005-06,27,PHO,NBA,PG,14.0,0.0,130.0,0.365,18.9,0.731,0.077,0.038,0.058,0.558,0.269,0.421,0.25,0.5,0.667,0.414,0.214,0.625,1.0,0.0,0.0,0.143,0.5,0.0,0.0,
2006-07,28,NJN,NBA,SG,4.0,0.0,18.0,0.25,22.4,0.25,0.0,0.0,0.125,0.125,0.75,0.5,,,0.0,1.0,0.167,1.0,1.0,0.0,0.0,0.5,0.333,0.0,0.0,
2007-08,29,BOS,NBA,PG,21.0,0.0,165.0,0.304,22.2,0.446,0.0,0.018,0.071,0.357,0.554,0.24,,1.0,0.0,0.25,0.355,0.833,1.0,0.0,0.0,0.452,0.429,1.0,0.0,
2008-09,30,BOS,NBA,PG,14.0,0.0,232.0,0.519,21.2,0.519,0.052,0.013,0.013,0.442,0.481,0.55,0.5,1.0,0.0,0.559,0.486,0.909,1.0,0.0,0.0,0.297,0.455,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,32,MIA,NBA,SG,7.0,0.0,48.0,0.235,22.3,0.412,0.0,0.0,0.118,0.294,0.588,0.143,,,0.0,0.2,0.3,1.0,1.0,0.0,0.0,0.3,0.333,0.0,0.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,66.0,0.0,680.0,0.391,19.9,0.589,0.058,0.039,0.078,0.415,0.411,0.408,0.467,0.4,0.2,0.439,0.368,0.694,0.949,0.0,0.0,0.321,0.412,1.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,845.0,0.391,19.9,0.589,0.058,0.039,0.078,0.415,0.411,0.408,0.467,0.4,0.2,0.439,0.368,0.694,0.949,0.0,0.0,0.321,0.412,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,35.0,0.0,397.0,0.429,21.7,0.489,0.03,0.015,0.038,0.406,0.511,0.431,0.5,1.0,0.0,0.444,0.426,0.893,1.0,0.0,0.0,0.368,0.44,1.0,0.0,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,10.0,0.0,112.0,0.351,18.4,0.702,0.123,0.105,0.123,0.351,0.298,0.375,0.571,0.167,0.286,0.4,0.294,0.4,0.6,0.0,0.0,0.235,0.25,0.0,0.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,14.0,0.0,130.0,0.365,18.9,0.731,0.077,0.038,0.058,0.558,0.269,0.421,0.25,0.5,0.667,0.414,0.214,0.625,1.0,0.0,0.0,0.143,0.5,0.0,0.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,4.0,0.0,18.0,0.25,22.4,0.25,0.0,0.0,0.125,0.125,0.75,0.5,,,0.0,1.0,0.167,1.0,1.0,0.0,0.0,0.5,0.333,0.0,0.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,3.0,0.0,23.0,0.375,17.5,0.875,0.0,0.0,0.5,0.375,0.125,0.286,,,0.0,0.667,1.0,0.5,1.0,0.0,0.0,0.0,,0.0,0.0,
