Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2000-01,22,MIA,NBA,PG,3.0,0.0,64.0,13.4,33.5,0.4,1.7,5.9,0.286,11.7,27.6,0.424,0.425,3.3,4.2,0.8,0.8,3.3,4.2,4.2,2.5,0.8,4.2,5.9,31.8,85.0,112.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-05,26,SAC,NBA,PG,3.0,0.0,23.0,6.9,18.5,0.375,2.3,2.3,1.0,4.6,16.2,0.286,0.438,4.6,4.6,1.0,2.3,2.3,4.6,9.2,0.0,0.0,2.3,4.6,20.8,116.0,125.0,
2005-06,27,PHO,NBA,PG,14.0,0.0,130.0,7.6,20.8,0.365,1.2,5.6,0.214,6.4,15.2,0.421,0.394,1.2,1.6,0.75,0.0,3.6,3.6,2.4,0.4,0.8,2.0,4.0,17.6,80.0,116.0,
2006-07,28,NJN,NBA,SG,4.0,0.0,18.0,6.0,24.1,0.25,3.0,18.0,0.167,3.0,6.0,0.5,0.313,0.0,0.0,,0.0,6.0,6.0,3.0,3.0,0.0,6.0,6.0,15.0,55.0,98.0,
2007-08,29,BOS,NBA,PG,21.0,0.0,165.0,5.8,19.0,0.304,3.7,10.5,0.355,2.0,8.5,0.24,0.402,2.4,2.7,0.875,0.7,6.8,7.4,6.1,1.7,0.3,1.4,4.4,17.6,102.0,104.0,
2008-09,30,BOS,NBA,PG,14.0,0.0,232.0,9.1,17.4,0.519,4.1,8.4,0.486,5.0,9.1,0.55,0.636,2.3,2.5,0.909,0.5,4.1,4.5,2.9,2.5,0.0,1.4,5.9,24.5,126.0,107.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-11,32,MIA,NBA,SG,7.0,0.0,48.0,4.6,19.7,0.235,3.5,11.6,0.3,1.2,8.1,0.143,0.324,0.0,0.0,,1.2,4.6,5.8,1.2,4.6,0.0,4.6,7.0,12.7,60.0,100.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,66.0,0.0,680.0,8.0,20.3,0.391,3.1,8.4,0.368,4.9,12.0,0.408,0.467,2.0,2.4,0.867,0.6,4.6,5.1,3.8,2.0,0.3,2.1,5.2,21.0,98.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,35.0,0.0,397.0,7.7,18.0,0.429,3.9,9.2,0.426,3.8,8.8,0.431,0.538,2.3,2.6,0.895,0.5,5.2,5.7,4.2,2.2,0.1,1.4,5.3,21.7,116.0,106.0,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,10.0,0.0,112.0,9.7,27.7,0.351,2.4,8.3,0.294,7.3,19.4,0.375,0.395,1.9,2.4,0.8,1.0,3.9,4.9,2.9,3.4,0.5,4.4,6.3,23.8,78.0,107.0,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,14.0,0.0,130.0,7.6,20.8,0.365,1.2,5.6,0.214,6.4,15.2,0.421,0.394,1.2,1.6,0.75,0.0,3.6,3.6,2.4,0.4,0.8,2.0,4.0,17.6,80.0,116.0,
NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),NJN (1 Yr),,4.0,0.0,18.0,6.0,24.1,0.25,3.0,18.0,0.167,3.0,6.0,0.5,0.313,0.0,0.0,,0.0,6.0,6.0,3.0,3.0,0.0,6.0,6.0,15.0,55.0,98.0,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,3.0,0.0,23.0,6.9,18.5,0.375,2.3,2.3,1.0,4.6,16.2,0.286,0.438,4.6,4.6,1.0,2.3,2.3,4.6,9.2,0.0,0.0,2.3,4.6,20.8,116.0,125.0,
