"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2000-01,22.0,MIA,NBA,30:36,6.0,18.0,1.0,3.0,5.0,15.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,16.0,8.8
2004-05,26.0,SAC,NBA,14:55,3.0,7.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,8.0
2005-06,27.0,PHO,NBA,14:09,3.0,7.0,2.0,2.0,3.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,9.0,6.7
2006-07,28.0,NJN,NBA,7:39,1.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.2
2007-08,29.0,BOS,NBA,24:34,4.0,9.0,2.0,5.0,2.0,5.0,4.0,4.0,1.0,4.0,4.0,5.0,1.0,1.0,2.0,4.0,11.0,9.7
2008-09,30.0,BOS,NBA,27:35,11.0,14.0,4.0,5.0,7.0,10.0,5.0,6.0,2.0,4.0,4.0,3.0,3.0,0.0,2.0,4.0,31.0,25.2
2010-11,32.0,MIA,NBA,21:08,3.0,7.0,3.0,6.0,1.0,2.0,0.0,0.0,1.0,3.0,3.0,1.0,1.0,0.0,2.0,3.0,9.0,6.7
Career,,,,30:36,11.0,18.0,4.0,6.0,7.0,15.0,5.0,6.0,2.0,4.0,4.0,5.0,3.0,1.0,3.0,4.0,31.0,25.2
,,,,,,,,,,,,,,,,,,,,,,
2 Seasons,,BOS,NBA,27:35,11.0,14.0,4.0,5.0,7.0,10.0,5.0,6.0,2.0,4.0,4.0,5.0,3.0,1.0,2.0,4.0,31.0,25.2
2 Seasons,,MIA,NBA,30:36,6.0,18.0,3.0,6.0,5.0,15.0,3.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,16.0,8.8
1 Season,,PHO,NBA,14:09,3.0,7.0,2.0,2.0,3.0,6.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,9.0,6.7
1 Season,,NJN,NBA,7:39,1.0,5.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,1.2
1 Season,,SAC,NBA,14:55,3.0,7.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,8.0
