Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2000-01,22,MIA,NBA,PG,50.0,0.0,550.0,6.8,16.2,0.421,1.2,3.6,0.345,5.6,12.6,0.443,0.46,1.6,2.3,0.686,0.3,2.4,2.7,3.4,0.9,0.0,2.3,3.8,16.4,
2001-02,23,MIA,NBA,PG,64.0,3.0,1230.0,6.1,15.3,0.399,1.6,4.6,0.344,4.5,10.7,0.422,0.45,1.2,1.4,0.857,0.5,2.7,3.2,3.6,1.3,0.1,2.3,2.9,15.0,
2002-03,24,MIA,NBA,SG,55.0,7.0,1025.0,6.0,15.6,0.387,1.3,4.2,0.3,4.8,11.4,0.42,0.428,1.1,1.3,0.861,0.6,3.0,3.5,3.1,1.5,0.0,1.6,2.6,14.4,
2003-04,25,LAC,NBA,SG,60.0,10.0,1188.0,4.9,13.6,0.359,1.5,4.1,0.375,3.3,9.5,0.351,0.415,1.1,1.4,0.8,0.8,3.3,4.2,4.5,2.0,0.1,1.9,2.8,12.4,
2004-05,26,3TM,NBA,SG,68.0,7.0,891.0,6.7,14.8,0.451,1.8,3.9,0.454,4.9,10.9,0.45,0.511,0.9,1.1,0.852,0.6,2.7,3.4,3.9,1.8,0.2,1.4,2.6,16.0,
2004-05,26,CHA,NBA,SG,13.0,5.0,300.0,7.3,16.2,0.452,1.4,3.5,0.414,5.9,12.7,0.462,0.496,1.2,1.6,0.769,0.2,2.0,2.3,2.9,2.9,0.4,1.6,2.8,17.3,
2004-05,26,MIL,NBA,SG,5.0,0.0,41.0,5.3,14.9,0.353,3.5,5.3,0.667,1.8,9.7,0.182,0.471,0.0,0.0,,0.0,2.6,2.6,4.4,1.8,0.0,0.0,2.6,14.0,
2004-05,26,SAC,NBA,PG,50.0,2.0,550.0,6.4,14.0,0.458,1.8,4.1,0.452,4.6,9.9,0.461,0.523,0.9,0.9,0.929,0.9,3.1,4.0,4.4,1.2,0.2,1.4,2.6,15.5,
2005-06,27,PHO,NBA,PG,81.0,0.0,1421.0,8.1,19.2,0.422,3.1,8.0,0.389,5.0,11.2,0.445,0.503,0.8,1.0,0.805,0.4,3.0,3.3,3.7,1.1,0.3,1.9,2.4,20.2,6MOY-13
2006-07,28,NJN,NBA,SG,56.0,1.0,946.0,6.8,16.0,0.428,2.9,6.7,0.429,4.0,9.4,0.427,0.517,1.3,1.4,0.917,0.5,3.0,3.5,2.5,1.0,0.1,1.0,2.6,17.8,
