"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2019-20,19,NOP,NBA,C,64.0,14.0,1080.0,0.0,0.0,0.0,0.0,100.0,-2.3,-1.4,19.0,5.0,100.0,24.0,93.0,10.0,143.0,23.0,14.0,
2020-21,20,NOP,NBA,C,60.0,3.0,964.0,0.0,0.0,0.0,9.0,91.0,-1.0,-0.6,14.0,8.0,57.0,11.0,64.0,5.0,85.0,17.0,20.0,
2021-22,21,NOP,NBA,C,70.0,28.0,1398.0,0.0,0.0,0.0,48.0,52.0,0.7,2.8,18.0,13.0,85.0,19.0,101.0,6.0,101.0,31.0,19.0,
2022-23,22,NOP,NBA,C,47.0,2.0,610.0,0.0,0.0,0.0,46.0,54.0,-5.2,-8.7,17.0,2.0,37.0,8.0,39.0,3.0,92.0,8.0,8.0,
2023-24,23,LAL,NBA,C,70.0,5.0,877.0,0.0,0.0,0.0,3.0,98.0,-4.5,-6.3,11.0,5.0,78.0,23.0,38.0,2.0,79.0,13.0,16.0,
2024-25,24,LAL,NBA,C,56.0,35.0,1093.0,0.0,0.0,0.0,0.0,100.0,3.9,3.1,14.0,6.0,95.0,19.0,47.0,7.0,152.0,12.0,11.0,
2025-26,25,LAL,NBA,C,12.0,1.0,200.0,0.0,0.0,0.0,0.0,100.0,1.3,-2.3,3.0,1.0,12.0,2.0,6.0,3.0,34.0,2.0,4.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,379.0,88.0,6222.0,0.0,0.0,0.0,17.0,83.0,-0.8,-1.0,96.0,40.0,464.0,106.0,388.0,36.0,686.0,106.0,92.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,19.0,1346.0,0.0,0.0,0.0,17.0,83.0,-0.8,-1.0,21.0,9.0,100.0,23.0,84.0,8.0,148.0,23.0,20.0,
,,,,,,,,,,,,,,,,,,,,,,,,
NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),NOP (4 Yrs),,241.0,47.0,4052.0,0.0,0.0,0.0,26.0,74.0,-1.4,-0.9,68.0,28.0,279.0,62.0,297.0,24.0,421.0,79.0,61.0,
LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),LAL (3 Yrs),,138.0,41.0,2170.0,0.0,0.0,0.0,1.0,99.0,0.3,-1.2,28.0,12.0,185.0,44.0,91.0,12.0,265.0,27.0,31.0,
