0
2013-14 NBA 98.4 (8th)
2014-15 NBA 98.5 (7th)
2015-16 NBA 97.6 (5th)
2016-17 NBA 102.4 (10th)
Active 103.3 (3rd)
Career Playoffs 103.3 (77th)
Career NBA Playoffs 103.3 (72nd)
