Highlight,Unnamed: 1,In Stathead
"Career high, Points",30.0,View full stats from top 20 games
"Career high, Rebounds",27.0,View full stats from top 20 games
"Career high, Assists",9.0,View full stats from top 20 games
"Career high, Steals",5.0,View full stats from top 20 games
"Career high, Blocks",9.0,View full stats from top 20 games
"Career high, Game Score",32.7,View full stats from top 20 games
