Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2018-19,23,DEN,NBA,PF,5.0,0.0,15.0,3.5,10.4,0.333,3.5,6.9,0.5,0.0,3.5,0.0,0.5,0.0,0.0,0.0,10.4,10.4,0.0,0.0,0.0,3.5,6.9,10.4,72.0,115.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,26,UTA,NBA,PF,6.0,0.0,56.0,4.7,17.0,0.278,3.8,11.3,0.333,0.9,5.7,0.167,0.389,0.0,0.0,1.9,9.4,11.3,4.7,1.9,0.0,1.9,3.8,13.2,89.0,114.0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,11.0,0.0,71.0,4.4,15.6,0.286,3.7,10.4,0.357,0.7,5.2,0.143,0.405,0.0,0.0,1.5,9.6,11.1,3.7,1.5,0.0,2.2,4.4,12.6,87.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,6.0,0.0,56.0,4.7,17.0,0.278,3.8,11.3,0.333,0.9,5.7,0.167,0.389,0.0,0.0,1.9,9.4,11.3,4.7,1.9,0.0,1.9,3.8,13.2,89.0,114.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,5.0,0.0,15.0,3.5,10.4,0.333,3.5,6.9,0.5,0.0,3.5,0.0,0.5,0.0,0.0,0.0,10.4,10.4,0.0,0.0,0.0,3.5,6.9,10.4,72.0,115.0,
