Season,Team,Lg,Salary
2016-17,Denver Nuggets,NBA,"$1,987,440"
2017-18,Denver Nuggets,NBA,"$2,076,840"
2018-19,Denver Nuggets,NBA,"$2,166,360"
2019-20,Minnesota Timberwolves,NBA,"$3,321,030"
2020-21,Minnesota Timberwolves,NBA,"$5,718,000"
2021-22,Utah Jazz,NBA,"$6,175,440"
2022-23,Toronto Raptors,NBA,"$1,836,090"
Career,(may be incomplete),,"$23,281,200"
