Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2023-24,19,POR,NBA,PG,62,32,1765,307,797,0.385,87,268,0.325,220,529,0.416,0.44,167,204,0.819,53,141,194,336,48,13,212,195,868,0,
2024-25,20,POR,NBA,PG,66,10,1759,287,685,0.419,105,297,0.354,182,388,0.469,0.496,158,206,0.767,52,146,198,335,68,13,177,181,837,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,128,42,3524,594,1482,0.401,192,565,0.34,402,917,0.438,0.466,325,410,0.793,105,287,392,671,116,26,389,376,1705,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,27,2258,381,949,0.401,123,362,0.34,258,587,0.438,0.466,208,263,0.793,67,184,251,430,74,17,249,241,1092,0,
