Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2016-17,21,UTA,NBA,PF,2.0,0.0,10.0,17.9,0.5,0.429,0.0,0.0,24.1,12.0,22.6,5.2,0.0,12.5,38.1,0.0,0.0,0.0,-0.052,2.3,3.9,6.3,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,23,DEN,NBA,PF,3.0,0.0,8.0,-4.4,0.0,0.333,0.0,12.9,0.0,6.6,30.9,0.0,0.0,0.0,16.8,0.0,0.0,0.0,-0.246,-6.6,-4.1,-10.7,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,27,SAC,NBA,PF,7.0,0.0,118.0,12.6,0.545,0.675,0.125,7.6,27.6,17.3,6.0,0.8,0.0,6.6,15.2,0.1,0.1,0.3,0.114,0.4,-0.1,0.3,0.1,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,12.0,0.0,136.0,12.0,0.508,0.62,0.1,7.3,25.7,16.3,8.7,1.1,0.0,7.1,17.0,0.1,0.2,0.2,0.081,0.1,-0.1,0.1,0.1,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,0.0,929.0,12.0,0.508,0.62,0.1,7.3,25.7,16.3,8.7,1.1,0.0,7.1,17.0,0.5,1.1,1.6,0.081,0.1,-0.1,0.1,0.5,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,7.0,0.0,118.0,12.6,0.545,0.675,0.125,7.6,27.6,17.3,6.0,0.8,0.0,6.6,15.2,0.1,0.1,0.3,0.114,0.4,-0.1,0.3,0.1,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,3.0,0.0,8.0,-4.4,0.0,0.333,0.0,12.9,0.0,6.6,30.9,0.0,0.0,0.0,16.8,0.0,0.0,0.0,-0.246,-6.6,-4.1,-10.7,0.0,
UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),UTA (1 Yr),,2.0,0.0,10.0,17.9,0.5,0.429,0.0,0.0,24.1,12.0,22.6,5.2,0.0,12.5,38.1,0.0,0.0,0.0,-0.052,2.3,3.9,6.3,0.0,
