Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2012-13,23,LAL,NBA,C,32,3,203,3.4,0.407,0.0,0.229,5.0,13.2,9.2,4.3,0.0,3.6,15.9,13.8,-0.2,0.1,-0.1,-0.024,-8.0,-0.7,-8.8,-0.4,
2013-14,24,LAL,NBA,C,65,13,1089,12.1,0.513,0.0,0.313,8.0,16.9,12.5,7.0,1.1,3.1,11.4,15.5,0.7,0.7,1.4,0.061,-3.0,-0.5,-3.6,-0.4,
2014-15,25,LAL,NBA,C,67,18,1133,10.9,0.449,0.003,0.268,8.4,14.6,11.4,7.4,1.3,3.1,9.5,14.8,0.3,0.6,0.8,0.035,-2.9,-0.6,-3.5,-0.4,
2015-16,26,LAL,NBA,C,25,1,320,10.4,0.474,0.0,0.507,10.4,13.9,12.1,6.9,0.6,2.5,11.6,14.3,0.2,0.1,0.3,0.04,-3.3,-1.3,-4.6,-0.2,
4 Yrs,4 Yrs,4 Yrs,4 Yrs,,189,35,2745,10.8,0.475,0.001,0.309,8.2,15.3,11.7,7.0,1.0,3.1,11.0,14.9,0.9,1.5,2.4,0.042,-3.4,-0.7,-4.0,-1.4,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,15,1191,10.8,0.475,0.001,0.309,8.2,15.3,11.7,7.0,1.0,3.1,11.0,14.9,0.4,0.7,1.0,0.042,-3.4,-0.7,-4.0,-0.6,
