Season,Age,Team,Lg,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
2021-22,22,SAC,NBA,C,15.0,0.0,120.0,12.7,0.495,0.0,0.447,12.6,15.6,14.1,7.2,0.4,5.8,11.7,18.4,0.0,0.1,0.1,0.051,-4.1,-1.0,-5.1,-0.1,
2022-23,23,SAC,NBA,C,5.0,0.0,29.0,17.0,0.607,0.0,0.222,19.8,23.5,21.7,5.0,0.0,6.0,9.2,16.1,0.1,0.0,0.1,0.149,-2.6,-0.8,-3.4,0.0,
2023-24,24,BOS,NBA,C,28.0,0.0,333.0,22.9,0.662,0.0,0.269,17.9,21.5,19.8,8.5,1.9,5.5,10.1,16.9,1.1,0.7,1.8,0.259,0.4,1.1,1.5,0.3,
2024-25,25,BOS,NBA,C,62.0,6.0,863.0,16.3,0.674,0.015,0.3,11.2,18.5,14.9,7.4,1.0,4.5,14.8,13.7,1.8,1.4,3.2,0.179,-1.7,1.0,-0.7,0.3,
2025-26,26,BOS,NBA,C,18.0,18.0,431.0,20.6,0.649,0.025,0.289,14.9,23.6,19.2,9.6,1.3,5.8,9.9,15.1,1.2,0.7,1.9,0.208,0.6,1.1,1.7,0.4,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,128.0,24.0,1776.0,18.3,0.649,0.013,0.301,13.6,20.1,16.9,8.1,1.2,5.1,12.2,15.0,4.3,2.8,7.1,0.192,-0.9,0.9,0.0,0.9,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,15.0,1138.0,18.3,0.649,0.013,0.301,13.6,20.1,16.9,8.1,1.2,5.1,12.2,15.0,2.7,1.8,4.5,0.192,-0.9,0.9,0.0,0.6,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),BOS (3 Yrs),,108.0,24.0,1627.0,18.8,0.664,0.014,0.29,13.6,20.4,17.0,8.2,1.3,5.1,12.4,14.7,4.2,2.7,6.9,0.203,-0.7,1.0,0.4,1.0,
SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),SAC (2 Yrs),,20.0,0.0,149.0,13.6,0.515,0.0,0.404,14.0,17.1,15.5,6.7,0.3,5.8,11.2,18.0,0.1,0.1,0.2,0.07,-3.8,-1.0,-4.8,-0.1,
