Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2023-24,24,BOS,NBA,C,3,0,13,5.5,8.3,0.667,0.0,0.0,5.5,8.3,0.667,0.667,0.0,0.0,2.8,5.5,8.3,0.0,0.0,2.8,0.0,0.0,11.1,
2024-25,25,BOS,NBA,C,4,0,13,13.8,16.6,0.833,0.0,0.0,13.8,16.6,0.833,0.833,0.0,0.0,5.5,0.0,5.5,5.5,2.8,0.0,0.0,5.5,27.7,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,7,0,26,9.7,12.5,0.778,0.0,0.0,9.7,12.5,0.778,0.778,0.0,0.0,4.2,2.8,6.9,2.8,1.4,1.4,0.0,2.8,19.4,
