"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","('Unnamed: 22_level_0', '2P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2017-18,21,GSW,NBA,C,21.0,5.0,387.0,0.542,3.4,0.972,0.792,0.069,0.056,0.069,0.028,0.557,0.614,0.0,0.5,0.4,0.0,0.692,0.181,13.0,0.5,0.0,0.0,0.0,
2018-19,22,GSW,NBA,C,21.0,1.0,432.0,0.688,4.4,1.0,0.667,0.183,0.054,0.097,0.0,0.688,0.758,0.706,0.2,0.444,,0.813,0.258,23.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,25,GSW,NBA,C,22.0,13.0,448.0,0.659,3.2,1.0,0.489,0.477,0.011,0.023,0.0,0.659,0.651,0.69,0.0,0.5,,0.759,0.239,18.0,,,0.0,0.0,
2022-23,26,GSW,NBA,C,13.0,8.0,325.0,0.578,2.9,1.0,0.594,0.359,0.031,0.016,0.0,0.578,0.658,0.478,0.0,1.0,,0.703,0.156,9.0,,,0.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-25,28,GSW,NBA,C,12.0,0.0,120.0,0.435,4.4,1.0,0.478,0.348,0.13,0.043,0.0,0.435,0.636,0.25,0.333,0.0,,0.5,0.0,0.0,,,0.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,89.0,27.0,1712.0,0.612,3.7,0.994,0.621,0.279,0.044,0.053,0.006,0.615,0.673,0.568,0.267,0.444,0.0,0.74,0.2,63.0,0.5,0.0,0.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,25.0,1577.0,0.612,3.7,0.994,0.621,0.279,0.044,0.053,0.006,0.615,0.673,0.568,0.267,0.444,0.0,0.74,0.2,58.0,0.5,0.0,0.0,0.0,
