Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2020-21,22,NYK,NBA,PF,62.0,0.0,683.0,7.6,15.3,0.498,1.9,6.2,0.306,5.7,9.1,0.629,0.56,1.4,1.9,0.731,1.9,8.2,10.1,2.1,1.2,1.1,1.7,4.0,18.5,112.0,108.0,
2021-22,23,NYK,NBA,PF,72.0,10.0,1230.0,10.2,19.2,0.531,2.1,6.9,0.308,8.1,12.4,0.655,0.586,3.8,5.0,0.758,2.8,8.1,10.9,3.1,1.0,1.3,2.3,4.1,26.4,120.0,111.0,
2022-23,24,NYK,NBA,PF,67.0,5.0,1050.0,8.8,19.7,0.446,4.0,11.6,0.344,4.8,8.1,0.593,0.548,1.8,2.2,0.809,1.4,7.4,8.8,3.1,1.1,0.6,1.8,3.2,23.4,116.0,116.0,
2023-24,25,IND,NBA,PF,82.0,28.0,1730.0,9.1,15.8,0.573,2.8,6.9,0.403,6.3,8.9,0.706,0.661,2.1,2.7,0.77,2.3,6.4,8.7,3.5,1.3,1.2,1.9,3.9,23.0,129.0,119.0,
2024-25,26,IND,NBA,PF,79.0,4.0,1545.0,9.9,18.6,0.529,3.4,9.4,0.365,6.4,9.3,0.695,0.621,2.8,3.5,0.781,1.7,8.2,9.9,4.0,1.4,0.9,2.1,3.4,25.9,122.0,114.0,
2025-26,27,IND,NBA,PF,3.0,0.0,82.0,8.7,20.9,0.417,1.7,9.9,0.176,7.0,11.0,0.632,0.458,5.2,5.2,1.0,1.7,9.9,11.6,2.9,1.7,0.0,3.5,4.1,24.3,101.0,115.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,365.0,47.0,6320.0,9.3,17.8,0.521,2.9,8.2,0.353,6.4,9.6,0.666,0.603,2.5,3.2,0.776,2.1,7.6,9.6,3.3,1.2,1.0,2.0,3.7,24.0,121.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,201.0,15.0,2963.0,9.1,18.5,0.492,2.7,8.4,0.325,6.4,10.1,0.632,0.566,2.5,3.3,0.766,2.1,7.9,10.0,2.9,1.1,1.0,2.0,3.8,23.5,117.0,112.0,
IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),IND (3 Yrs),,164.0,32.0,3357.0,9.4,17.2,0.547,3.0,8.1,0.377,6.4,9.1,0.698,0.636,2.5,3.2,0.785,2.0,7.3,9.3,3.7,1.4,1.0,2.0,3.7,24.4,125.0,117.0,
