"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2013-14,24,TOR,NBA,SG,7.0,7.0,282.0,0.0,27.0,72.0,1.0,0.0,-2.8,-6.6,4.0,10.0,10.0,2.0,33.0,3.0,58.0,5.0,3.0,
2014-15,25,TOR,NBA,SG,4.0,4.0,159.0,0.0,54.0,44.0,2.0,0.0,-17.1,-7.9,2.0,5.0,9.0,2.0,9.0,1.0,55.0,3.0,6.0,
2015-16,26,TOR,NBA,SG,20.0,20.0,746.0,0.0,70.0,28.0,2.0,0.0,-6.5,-4.8,15.0,19.0,19.0,8.0,50.0,3.0,131.0,9.0,29.0,
2016-17,27,TOR,NBA,SG,10.0,10.0,373.0,0.0,40.0,60.0,0.0,0.0,-8.9,-13.1,13.0,9.0,11.0,3.0,33.0,0.0,84.0,6.0,17.0,
2017-18,28,TOR,NBA,SG,10.0,10.0,354.0,0.0,70.0,29.0,1.0,0.0,-9.3,-19.9,15.0,4.0,8.0,0.0,28.0,0.0,98.0,10.0,12.0,
2018-19,29,SAS,NBA,SG,7.0,7.0,251.0,0.0,0.0,98.0,2.0,0.0,-7.8,-23.2,3.0,6.0,11.0,1.0,20.0,0.0,76.0,2.0,6.0,
,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,32,CHI,NBA,PF,5.0,5.0,203.0,0.0,0.0,64.0,34.0,2.0,-14.8,-7.4,6.0,4.0,8.0,1.0,15.0,8.0,62.0,2.0,8.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,63.0,63.0,2368.0,0.0,46.0,50.0,4.0,0.0,-8.4,-11.0,58.0,57.0,76.0,17.0,188.0,15.0,564.0,37.0,81.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,82.0,3082.0,0.0,46.0,50.0,4.0,0.0,-8.4,-11.0,75.0,74.0,99.0,22.0,245.0,20.0,734.0,48.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,
TOR (5 Yrs),TOR (5 Yrs),TOR (5 Yrs),TOR (5 Yrs),,51.0,51.0,1914.0,0.0,56.0,42.0,1.0,0.0,-7.8,-9.8,49.0,47.0,57.0,15.0,153.0,7.0,426.0,33.0,67.0,
SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),SAS (1 Yr),,7.0,7.0,251.0,0.0,0.0,98.0,2.0,0.0,-7.8,-23.2,3.0,6.0,11.0,1.0,20.0,0.0,76.0,2.0,6.0,
CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),CHI (1 Yr),,5.0,5.0,203.0,0.0,0.0,64.0,34.0,2.0,-14.8,-7.4,6.0,4.0,8.0,1.0,15.0,8.0,62.0,2.0,8.0,
