Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,24.0,TOR,NBA,SG,1,0,14:52,4,7,0.571,0,1,0.0,0,0,,1,3,2,0,0,0,0,8
2015-16,26.0,TOR,NBA,SG,1,0,18:54,9,15,0.6,0,3,0.0,0,1,0.0,1,1,2,1,0,1,0,18
2016-17,27.0,TOR,NBA,SG,1,1,24:02,8,15,0.533,0,0,,0,0,,1,5,6,2,0,4,0,16
2017-18,28.0,TOR,NBA,SG,1,1,26:46,7,13,0.538,1,3,0.333,6,7,0.857,2,6,2,2,0,2,1,21
2021-22,32.0,CHI,NBA,PF,1,1,26:40,4,8,0.5,0,1,0.0,2,2,1.0,1,4,5,0,0,1,0,10
2022-23,33.0,CHI,NBA,SF,1,0,16:01,4,6,0.667,0,0,,0,0,,0,6,5,0,0,0,0,8
Career,,,NBA,,6,3,127,36,64,0.563,1,8,0.125,8,10,0.8,6,25,22,5,0,8,1,81
