Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2005-06,23,LAC,NBA,C,11.0,10.0,324.0,8.1,13.7,0.593,0.0,0.0,8.1,13.7,0.593,0.593,2.5,3.3,0.762,3.3,10.7,14.0,1.6,0.8,1.4,5.3,6.1,18.8,99.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-15,32,POR,NBA,C,3.0,0.0,37.0,5.6,11.3,0.5,0.0,0.0,5.6,11.3,0.5,0.5,1.4,1.4,1.0,7.0,12.7,19.7,4.2,0.0,0.0,4.2,7.0,12.7,103.0,109.0,
2015-16,33,POR,NBA,C,4.0,0.0,32.0,10.9,28.1,0.389,0.0,0.0,10.9,28.1,0.389,0.389,0.0,0.0,,3.1,9.4,12.5,1.6,3.1,0.0,9.4,15.6,21.8,64.0,105.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,18.0,10.0,393.0,8.1,14.7,0.554,0.0,0.0,8.1,14.7,0.554,0.554,2.2,2.9,0.773,3.7,10.7,14.4,1.8,0.9,1.2,5.5,6.9,18.5,95.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,7.0,0.0,69.0,8.1,19.2,0.423,0.0,0.0,8.1,19.2,0.423,0.423,0.7,0.7,1.0,5.2,11.1,16.3,3.0,1.5,0.0,6.7,11.1,17.0,78.0,108.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,11.0,10.0,324.0,8.1,13.7,0.593,0.0,0.0,8.1,13.7,0.593,0.593,2.5,3.3,0.762,3.3,10.7,14.0,1.6,0.8,1.4,5.3,6.1,18.8,99.0,106.0,
