"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Shooting %', 'FG%')","('Shooting %', '2P%')","('Shooting %', 'eFG%')","('Shooting %', 'FT%')","('Shooting %', 'TS%')","('Shooting %', 'FTr')","('Shooting %', '3PAr')","('League-Adjusted', 'FG+')","('League-Adjusted', '2P+')","('League-Adjusted', 'eFG+')","('League-Adjusted', 'FT+')","('League-Adjusted', 'TS+')","('League-Adjusted', 'FTr+')","('League-Adjusted', '3PAr+')","('Unnamed: 22_level_0', 'Awards')"
2005-06,23,LAC,NBA,C,11.0,10.0,324.0,0.593,0.593,0.593,0.762,0.619,0.244,0.0,131.0,124.0,121.0,102.0,116.0,73.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
2014-15,32,POR,NBA,C,3.0,0.0,37.0,0.5,0.5,0.5,1.0,0.533,0.125,0.0,111.0,103.0,101.0,133.0,100.0,46.0,0.0,
2015-16,33,POR,NBA,C,4.0,0.0,32.0,0.389,0.389,0.389,,0.389,0.0,0.0,86.0,79.0,77.0,,72.0,0.0,0.0,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,18.0,10.0,393.0,0.554,0.554,0.554,0.773,0.579,0.196,0.0,123.0,115.0,113.0,104.0,108.0,60.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,
POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),POR (2 Yrs),,7.0,0.0,69.0,0.423,0.423,0.423,1.0,0.435,0.038,0.0,94.0,87.0,85.0,133.0,81.0,14.0,0.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,11.0,10.0,324.0,0.593,0.593,0.593,0.762,0.619,0.244,0.0,131.0,124.0,121.0,102.0,116.0,73.0,0.0,
