"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Corner 3s', '%3PA')","('Corner 3s', '3P%')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 30_level_0', 'Awards')"
2006-07,22,NYK,NBA,SF,68.0,1.0,1064.0,0.505,4.9,0.902,0.735,0.055,0.04,0.073,0.098,0.54,0.629,0.2,0.091,0.15,0.185,0.604,1.0,0.175,44.0,0.741,0.2,1.0,0.0,
2007-08,23,NYK,NBA,SF,65.0,0.0,952.0,0.489,3.8,0.935,0.774,0.059,0.027,0.075,0.065,0.517,0.597,0.0,0.2,0.214,0.083,0.589,1.0,0.183,27.0,0.417,0.0,0.0,0.0,
2008-09,24,DEN,NBA,PF,53.0,10.0,780.0,0.558,4.5,0.964,0.736,0.056,0.02,0.152,0.036,0.568,0.621,0.545,0.5,0.333,0.286,0.657,1.0,0.188,33.0,0.143,0.0,1.0,0.0,
2009-10,25,DEN,NBA,SF,13.0,1.0,91.0,0.333,12.7,0.611,0.389,0.056,0.056,0.111,0.389,0.545,0.857,0.0,0.0,0.0,0.0,0.5,,0.0,0.0,0.143,0.0,0.0,0.0,
2010-11,26,2TM,NBA,SF,8.0,0.0,62.0,0.462,11.0,0.846,0.615,0.0,0.154,0.077,0.154,0.455,0.625,,0.0,0.0,0.5,1.0,1.0,0.308,4.0,1.0,0.5,0.0,0.0,
2010-11,26,DEN,NBA,SF,5.0,0.0,44.0,0.556,4.3,1.0,0.778,0.0,0.222,0.0,0.0,0.556,0.714,,0.0,,,1.0,,0.444,4.0,,,0.0,0.0,
2010-11,26,NYK,NBA,SF,3.0,0.0,18.0,0.25,17.7,0.5,0.25,0.0,0.0,0.25,0.5,0.0,0.0,,,0.0,0.5,,1.0,0.0,0.0,1.0,0.5,0.0,0.0,
2011-12,27,NYK,NBA,SF,14.0,0.0,115.0,0.5,11.2,0.719,0.531,0.0,0.0,0.188,0.281,0.609,0.706,,,0.333,0.222,0.643,0.5,0.156,4.0,0.667,0.167,0.0,0.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,221.0,12.0,3064.0,0.51,8.5,0.911,0.725,0.053,0.032,0.101,0.089,0.543,0.623,0.237,0.174,0.247,0.172,0.622,0.909,0.178,112.0,0.547,0.171,2.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,4.0,1137.0,0.51,8.5,0.911,0.725,0.053,0.032,0.101,0.089,0.543,0.623,0.237,0.174,0.247,0.172,0.622,0.909,0.178,42.0,0.547,0.171,1.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),NYK (4 Yrs),,150.0,1.0,2149.0,0.497,9.4,0.899,0.732,0.052,0.032,0.082,0.101,0.532,0.618,0.115,0.125,0.195,0.18,0.601,0.889,0.175,75.0,0.66,0.182,1.0,0.0,
DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),DEN (3 Yrs),,71.0,11.0,915.0,0.54,7.2,0.938,0.71,0.054,0.031,0.143,0.063,0.567,0.635,0.5,0.286,0.313,0.143,0.664,1.0,0.183,37.0,0.143,0.0,1.0,0.0,
