Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,27.0,CHA,NBA,SF,1,0,15:32,1,3,0.333,0,0,,0,0,,0,3,1,0,0,0,0,2
Career,,,NBA,,1,0,16,1,3,0.333,0,0,,0,0,,0,3,1,0,0,0,0,2
