"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Position Estimate', 'PG%')","('Position Estimate', 'SG%')","('Position Estimate', 'SF%')","('Position Estimate', 'PF%')","('Position Estimate', 'C%')","('+/- Per 100 Poss', 'OnCourt')","('+/- Per 100 Poss', 'On-Off')","('Turnovers', 'BadPass')","('Turnovers', 'LostBall')","('Fouls Committed', 'Shoot')","('Fouls Committed', 'Off.')","('Fouls Drawn', 'Shoot')","('Fouls Drawn', 'Off.')","('Misc.', 'PGA')","('Misc.', 'And1')","('Misc.', 'Blkd')","('Unnamed: 24_level_0', 'Awards')"
2008-09,22,IND,NBA,C,70.0,42.0,1009.0,0.0,0.0,0.0,0.0,100.0,-2.7,-2.1,18.0,12.0,171.0,11.0,76.0,12.0,111.0,21.0,50.0,
2009-10,23,IND,NBA,C,81.0,69.0,2035.0,0.0,0.0,0.0,0.0,100.0,0.4,7.4,46.0,40.0,200.0,26.0,111.0,19.0,355.0,34.0,65.0,
2010-11,24,IND,NBA,C,81.0,80.0,2244.0,0.0,0.0,0.0,0.0,100.0,-1.4,0.1,62.0,48.0,175.0,22.0,134.0,4.0,366.0,35.0,75.0,
2011-12,25,IND,NBA,C,65.0,65.0,1937.0,0.0,0.0,0.0,0.0,100.0,5.1,4.8,34.0,38.0,119.0,21.0,103.0,7.0,242.0,28.0,54.0,AS
2012-13,26,IND,NBA,C,79.0,79.0,2269.0,0.0,0.0,0.0,0.0,100.0,9.3,10.4,43.0,44.0,168.0,49.0,94.0,6.0,259.0,19.0,85.0,DPOY-10
2013-14,27,IND,NBA,C,81.0,81.0,2409.0,0.0,0.0,0.0,0.0,100.0,7.4,6.8,30.0,48.0,153.0,48.0,107.0,5.0,206.0,26.0,47.0,"DPOY-2,AS,DEF2"
2014-15,28,IND,NBA,C,76.0,76.0,1926.0,0.0,0.0,0.0,0.0,100.0,-1.6,-3.2,28.0,35.0,127.0,26.0,72.0,11.0,190.0,8.0,44.0,
2015-16,29,LAL,NBA,C,81.0,81.0,1878.0,0.0,0.0,0.0,0.0,100.0,-18.2,-15.1,30.0,14.0,174.0,23.0,57.0,5.0,216.0,10.0,30.0,
2016-17,30,2TM,NBA,C,48.0,13.0,682.0,0.0,0.0,0.0,0.0,100.0,-0.8,-1.3,7.0,10.0,59.0,12.0,32.0,1.0,54.0,3.0,12.0,
2016-17,30,CHO,NBA,C,42.0,13.0,671.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.5,7.0,10.0,58.0,11.0,32.0,1.0,52.0,3.0,12.0,
2016-17,30,DEN,NBA,C,6.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,-48.9,-49.1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,
9 Yrs,9 Yrs,9 Yrs,9 Yrs,,662.0,586.0,16389.0,0.0,0.0,0.0,0.0,100.0,0.4,1.6,298.0,289.0,1346.0,238.0,786.0,70.0,1999.0,184.0,462.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,73.0,2030.0,0.0,0.0,0.0,0.0,100.0,0.4,1.6,37.0,36.0,167.0,29.0,97.0,9.0,248.0,23.0,57.0,
,,,,,,,,,,,,,,,,,,,,,,,,
IND (7 Yrs),IND (7 Yrs),IND (7 Yrs),IND (7 Yrs),,533.0,492.0,13829.0,0.0,0.0,0.0,0.0,100.0,2.9,4.0,261.0,265.0,1113.0,203.0,697.0,64.0,1729.0,171.0,420.0,
LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),LAL (1 Yr),,81.0,81.0,1878.0,0.0,0.0,0.0,0.0,100.0,-18.2,-15.1,30.0,14.0,174.0,23.0,57.0,5.0,216.0,10.0,30.0,
CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),CHO (1 Yr),,42.0,13.0,671.0,0.0,0.0,0.0,0.0,100.0,0.0,-0.5,7.0,10.0,58.0,11.0,32.0,1.0,52.0,3.0,12.0,
DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),DEN (1 Yr),,6.0,0.0,11.0,0.0,0.0,0.0,0.0,100.0,-48.9,-49.1,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,
