Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2012-13,23,IND,NBA,SG,51,0,619,6.2,15.5,.400,3.1,8.1,.383,3.1,7.4,.419,.500,2.0,2.8,.719,1.7,7.7,9.5,4.0,0.9,0.8,2.5,4.4,17.5,106,102,
2013-14,24,2TM,NBA,SG,45,0,392,4.8,14.9,.319,1.2,6.2,.191,3.6,8.7,.409,.358,2.5,3.4,.731,1.2,6.1,7.3,2.6,0.8,0.3,2.0,3.4,13.2,85,104,
2013-14,24,IND,NBA,SG,38,0,342,5.0,14.6,.344,1.2,6.2,.195,3.8,8.3,.455,.385,2.6,3.3,.773,1.1,6.7,7.7,2.4,0.9,0.2,2.1,3.5,13.8,88,102,
2013-14,24,SAC,NBA,SG,7,0,50,3.1,17.3,.176,1.0,6.1,.167,2.0,11.2,.182,.206,2.0,4.1,.500,2.0,2.0,4.1,4.1,0.0,1.0,1.0,3.1,9.2,68,115,
2014-15,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league,Did not play - other pro league
2015-16,26,2TM,NBA,SG,7,1,101,4.4,16.6,.265,1.0,4.9,.200,3.4,11.7,.292,.294,2.9,3.9,.750,1.9,5.4,7.3,1.0,1.5,1.5,1.9,4.4,12.7,74,110,
2015-16,26,PHO,NBA,SG,2,0,47,5.2,17.6,.294,1.0,5.2,.200,4.1,12.4,.333,.324,5.2,6.2,.833,3.1,6.2,9.3,0.0,2.1,3.1,1.0,5.2,16.6,92,105,
2015-16,26,NOP,NBA,SG,5,1,54,3.7,15.6,.235,0.9,4.6,.200,2.8,11.0,.250,.265,0.9,1.8,.500,0.9,4.6,5.5,1.8,0.9,0.0,2.8,3.7,9.2,58,113,
3 Yrs,3 Yrs,3 Yrs,3 Yrs,,103,1,1112,5.5,15.4,.358,2.2,7.1,.311,3.3,8.3,.398,.430,2.3,3.1,.727,1.6,6.9,8.5,3.2,0.9,0.7,2.3,4.0,15.5,96,103,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),IND (2 Yrs),,89,0,961,5.8,15.1,.380,2.4,7.4,.326,3.3,7.7,.433,.460,2.2,3.0,.741,1.5,7.4,8.8,3.5,0.9,0.5,2.4,4.1,16.1,100,102,
SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),SAC (1 Yr),,7,0,50,3.1,17.3,.176,1.0,6.1,.167,2.0,11.2,.182,.206,2.0,4.1,.500,2.0,2.0,4.1,4.1,0.0,1.0,1.0,3.1,9.2,68,115,
NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),NOP (1 Yr),,5,1,54,3.7,15.6,.235,0.9,4.6,.200,2.8,11.0,.250,.265,0.9,1.8,.500,0.9,4.6,5.5,1.8,0.9,0.0,2.8,3.7,9.2,58,113,
PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),PHO (1 Yr),,2,0,47,5.2,17.6,.294,1.0,5.2,.200,4.1,12.4,.333,.324,5.2,6.2,.833,3.1,6.2,9.3,0.0,2.1,3.1,1.0,5.2,16.6,92,105,
