Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2004-05,21,BOS,NBA,SG,7.0,3.0,115.0,5.3,10.2,0.524,2.4,5.3,0.455,2.9,4.9,0.6,0.643,1.0,1.9,0.5,1.0,3.4,4.4,1.9,3.4,0.5,1.0,8.3,14.1,125.0,102.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-08,24,CLE,NBA,PG,13.0,13.0,453.0,5.4,13.6,0.4,2.2,5.2,0.429,3.2,8.4,0.382,0.482,4.3,5.1,0.854,1.0,4.3,5.3,6.7,1.8,0.7,3.9,4.9,17.4,104.0,104.0,
2008-09,25,CLE,NBA,SG,14.0,14.0,591.0,6.9,14.8,0.465,1.1,3.4,0.333,5.8,11.4,0.504,0.503,3.3,4.0,0.833,0.6,4.1,4.6,5.5,1.8,0.7,3.2,2.6,18.2,106.0,105.0,
2009-10,26,CLE,NBA,SG,11.0,0.0,269.0,5.4,12.9,0.418,0.6,3.7,0.158,4.8,9.3,0.521,0.44,2.9,3.1,0.938,1.2,2.9,4.0,5.6,1.7,0.6,3.7,3.1,14.3,95.0,109.0,
2010-11,27,BOS,NBA,PG,9.0,0.0,170.0,7.0,14.9,0.468,2.2,6.0,0.368,4.8,8.9,0.536,0.543,2.5,3.2,0.8,1.3,4.1,5.4,3.8,1.6,0.0,3.8,5.1,18.7,101.0,107.0,
2011-12,28,DAL,NBA,PG,4.0,3.0,88.0,6.6,15.6,0.423,1.8,3.6,0.5,4.8,12.0,0.4,0.481,3.0,3.0,1.0,1.2,3.0,4.2,4.8,1.8,0.0,1.8,3.0,18.1,112.0,113.0,
6 Yrs,6 Yrs,6 Yrs,6 Yrs,,58.0,33.0,1686.0,6.1,13.9,0.442,1.6,4.3,0.361,4.6,9.6,0.478,0.498,3.3,3.8,0.847,0.9,3.8,4.7,5.4,1.9,0.6,3.3,4.0,17.1,104.0,106.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),CLE (3 Yrs),,38.0,27.0,1313.0,6.1,14.0,0.434,1.4,4.1,0.34,4.7,9.9,0.473,0.484,3.6,4.1,0.859,0.8,3.9,4.7,5.9,1.8,0.7,3.6,3.5,17.1,103.0,105.0,
BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),BOS (2 Yrs),,16.0,3.0,285.0,6.3,13.0,0.485,2.3,5.8,0.4,4.0,7.3,0.553,0.574,1.9,2.7,0.714,1.2,3.8,5.0,3.1,2.3,0.2,2.7,6.3,16.9,107.0,105.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,4.0,3.0,88.0,6.6,15.6,0.423,1.8,3.6,0.5,4.8,12.0,0.4,0.481,3.0,3.0,1.0,1.2,3.0,4.2,4.8,1.8,0.0,1.8,3.0,18.1,112.0,113.0,
