0
2014-15 NBA 254 (2nd)
2015-16 NBA 258 (1st)
2016-17 NBA 246 (8th)
2017-18 NBA 231 (11th)
2018-19 NBA 232 (13th)
2019-20 NBA 195 (17th)
2021-22 NBA 212 (15th)
2023-24 NBA 210 (17th)
Active 2565 (12th)
