Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2024-25,19,TOR,NBA,PF,7,0,32,2,5,0.4,0,0,2,5,0.4,0.4,1,2,0.5,4,4,8,2,0,1,2,5,5,0,
1 Yr,1 Yr,1 Yr,1 Yr,,7,0,32,2,5,0.4,0,0,2,5,0.4,0.4,1,2,0.5,4,4,8,2,0,1,2,5,5,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,0,375,23,59,0.4,0,0,23,59,0.4,0.4,12,23,0.5,47,47,94,23,0,12,23,59,59,0,
