Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2008-09,22,HOU,NBA,PG,13.0,0.0,254.0,4.5,13.6,0.333,0.9,3.5,0.25,3.7,10.2,0.362,0.365,5.0,6.7,0.742,1.7,6.5,8.2,6.9,2.6,0.2,3.7,5.0,14.9,94.0,105.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-14,27,TOR,NBA,PG,7.0,7.0,271.0,8.8,21.7,0.404,3.4,8.6,0.395,5.4,13.2,0.409,0.482,8.6,9.8,0.878,1.8,4.8,6.6,6.6,1.2,0.0,4.0,5.4,29.5,114.0,112.0,
2014-15,28,TOR,NBA,PG,4.0,4.0,131.0,7.0,22.1,0.316,1.9,8.9,0.217,5.0,13.2,0.382,0.36,3.1,4.3,0.727,2.7,5.8,8.5,7.4,1.9,0.0,4.7,7.0,19.0,82.0,114.0,
2015-16,29,TOR,NBA,PG,20.0,20.0,766.0,9.2,23.1,0.397,2.9,9.7,0.304,6.2,13.5,0.464,0.461,5.5,7.3,0.75,1.3,5.3,6.6,8.3,2.2,0.2,4.4,5.1,26.8,103.0,108.0,
2016-17,30,TOR,NBA,PG,8.0,8.0,300.0,7.4,16.0,0.462,2.2,6.5,0.342,5.2,9.4,0.545,0.532,4.6,5.7,0.818,0.5,3.8,4.3,8.1,2.1,0.7,2.9,4.5,21.6,114.0,111.0,
2017-18,31,TOR,NBA,PG,10.0,10.0,361.0,8.4,16.5,0.508,3.9,8.8,0.444,4.5,7.7,0.582,0.627,3.6,4.5,0.813,0.3,5.7,6.0,11.9,2.1,0.0,4.3,4.6,24.4,123.0,117.0,
2018-19,32,TOR,NBA,PG,24.0,24.0,901.0,6.8,15.5,0.44,2.9,8.1,0.359,3.9,7.4,0.53,0.534,3.6,4.5,0.802,1.2,5.4,6.5,8.9,1.7,0.4,3.0,5.4,20.2,115.0,107.0,
2019-20,33,TOR,NBA,PG,11.0,11.0,413.0,7.3,17.4,0.419,2.7,8.4,0.319,4.6,8.9,0.513,0.497,5.6,7.0,0.8,0.9,7.5,8.4,7.5,2.2,0.9,3.3,4.7,22.9,110.0,103.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-22,35,MIA,NBA,PG,10.0,10.0,295.0,4.3,14.9,0.291,2.2,9.3,0.241,2.1,5.5,0.375,0.366,2.6,3.3,0.789,0.5,5.7,6.2,8.1,2.1,1.2,3.3,5.0,13.5,91.0,106.0,
2022-23,36,MIA,NBA,PG,23.0,1.0,599.0,6.3,14.7,0.425,2.8,7.5,0.375,3.5,7.3,0.477,0.52,2.6,2.8,0.939,1.0,5.8,6.9,8.6,2.0,1.2,3.4,5.0,18.0,111.0,111.0,
2023-24,37,PHI,NBA,PG,6.0,6.0,175.0,3.3,9.7,0.344,2.4,7.2,0.333,0.9,2.4,0.375,0.469,3.6,4.5,0.8,1.8,4.5,6.3,7.2,1.8,1.2,1.2,6.9,12.7,129.0,118.0,
11 Yrs,11 Yrs,11 Yrs,11 Yrs,,136.0,101.0,4466.0,7.0,17.1,0.411,2.7,8.1,0.338,4.3,9.0,0.476,0.491,4.3,5.4,0.803,1.1,5.6,6.7,8.4,2.0,0.6,3.5,5.2,21.2,109.0,109.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOR (7 Yrs),TOR (7 Yrs),TOR (7 Yrs),TOR (7 Yrs),,84.0,84.0,3143.0,7.8,18.5,0.424,2.9,8.5,0.345,4.9,10.0,0.492,0.504,4.8,6.0,0.797,1.1,5.5,6.6,8.6,2.0,0.4,3.7,5.1,23.4,110.0,109.0,
MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),MIA (2 Yrs),,33.0,11.0,894.0,5.6,14.8,0.381,2.6,8.1,0.324,3.0,6.7,0.449,0.469,2.6,3.0,0.885,0.9,5.8,6.7,8.4,2.0,1.2,3.4,5.0,16.5,105.0,110.0,
HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),HOU (1 Yr),,13.0,0.0,254.0,4.5,13.6,0.333,0.9,3.5,0.25,3.7,10.2,0.362,0.365,5.0,6.7,0.742,1.7,6.5,8.2,6.9,2.6,0.2,3.7,5.0,14.9,94.0,105.0,
PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),PHI (1 Yr),,6.0,6.0,175.0,3.3,9.7,0.344,2.4,7.2,0.333,0.9,2.4,0.375,0.469,3.6,4.5,0.8,1.8,4.5,6.3,7.2,1.8,1.2,1.2,6.9,12.7,129.0,118.0,
