Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2014-15,23,CLE,NBA,SG,6.0,0.0,16.0,2.0,6.0,0.333,1.0,3.0,0.333,1.0,3.0,0.333,0.417,3.0,4.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,27,BRK,NBA,SG,5.0,5.0,149.0,16.0,43.0,0.372,4.0,21.0,0.19,12.0,22.0,0.545,0.419,8.0,8.0,1.0,6.0,15.0,21.0,3.0,3.0,0.0,9.0,12.0,44.0,0.0,
2019-20,28,BRK,NBA,SF,2.0,2.0,72.0,12.0,23.0,0.522,7.0,12.0,0.583,5.0,11.0,0.455,0.674,2.0,4.0,0.5,2.0,18.0,20.0,2.0,1.0,0.0,3.0,9.0,33.0,0.0,
2020-21,29,BRK,NBA,SF,12.0,12.0,434.0,49.0,123.0,0.398,33.0,82.0,0.402,16.0,41.0,0.39,0.533,3.0,4.0,0.75,5.0,38.0,43.0,19.0,4.0,2.0,9.0,34.0,134.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-23,31,BRK,NBA,SF,4.0,0.0,44.0,2.0,13.0,0.154,1.0,12.0,0.083,1.0,1.0,1.0,0.192,2.0,2.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,3.0,5.0,7.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,29.0,19.0,715.0,81.0,208.0,0.389,46.0,130.0,0.354,35.0,78.0,0.449,0.5,18.0,22.0,0.818,13.0,77.0,90.0,25.0,10.0,2.0,25.0,61.0,226.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,54.0,2022.0,229.0,588.0,0.389,130.0,368.0,0.354,99.0,221.0,0.449,0.5,51.0,62.0,0.818,37.0,218.0,254.0,71.0,28.0,6.0,71.0,172.0,639.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRK (4 Yrs),BRK (4 Yrs),BRK (4 Yrs),BRK (4 Yrs),,23.0,19.0,699.0,79.0,202.0,0.391,45.0,127.0,0.354,34.0,75.0,0.453,0.502,15.0,18.0,0.833,13.0,76.0,89.0,24.0,10.0,2.0,24.0,60.0,218.0,0.0,
CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),CLE (1 Yr),,6.0,0.0,16.0,2.0,6.0,0.333,1.0,3.0,0.333,1.0,3.0,0.333,0.417,3.0,4.0,0.75,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,
