Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
2024-25,25,MEM,NBA,PF,2,0,14.0,4.0,4.5,0.889,0.5,0.5,1.0,3.5,4.0,0.875,0.944,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.5,1.5,1.5,8.5,
1 Yr,1 Yr,1 Yr,1 Yr,,2,0,14.0,4.0,4.5,0.889,0.5,0.5,1.0,3.5,4.0,0.875,0.944,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.5,1.5,1.5,8.5,
