Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2007-08,21,ATL,NBA,C,81.0,77.0,2540.0,333.0,668.0,0.499,0.0,5.0,0.0,333.0,663.0,0.502,0.499,155.0,212.0,0.731,248.0,537.0,785.0,124.0,60.0,76.0,137.0,267.0,821.0,0.0,ROY-2
2008-09,22,ATL,NBA,C,67.0,67.0,2242.0,312.0,594.0,0.525,0.0,1.0,0.0,312.0,593.0,0.526,0.525,149.0,205.0,0.727,145.0,479.0,624.0,163.0,53.0,95.0,103.0,190.0,773.0,0.0,
2009-10,23,ATL,NBA,C,81.0,81.0,2845.0,467.0,847.0,0.551,1.0,1.0,1.0,466.0,846.0,0.551,0.552,213.0,270.0,0.789,236.0,563.0,799.0,189.0,59.0,91.0,122.0,225.0,1148.0,0.0,AS
2010-11,24,ATL,NBA,C,77.0,77.0,2704.0,513.0,921.0,0.557,2.0,4.0,0.5,511.0,917.0,0.557,0.558,150.0,188.0,0.798,182.0,536.0,718.0,266.0,59.0,80.0,119.0,193.0,1178.0,0.0,"AS,NBA3"
2011-12,25,ATL,NBA,C,11.0,11.0,348.0,57.0,103.0,0.553,0.0,1.0,0.0,57.0,102.0,0.559,0.553,22.0,30.0,0.733,26.0,51.0,77.0,24.0,10.0,14.0,16.0,21.0,136.0,0.0,
2012-13,26,ATL,NBA,C,74.0,74.0,2756.0,576.0,1060.0,0.543,3.0,6.0,0.5,573.0,1054.0,0.544,0.545,134.0,208.0,0.644,195.0,562.0,757.0,240.0,78.0,78.0,147.0,163.0,1289.0,0.0,
2013-14,27,ATL,NBA,C,29.0,29.0,958.0,238.0,420.0,0.567,4.0,11.0,0.364,234.0,409.0,0.572,0.571,58.0,85.0,0.682,66.0,178.0,244.0,76.0,27.0,44.0,64.0,56.0,538.0,0.0,
2014-15,28,ATL,NBA,C,76.0,76.0,2318.0,519.0,965.0,0.538,11.0,36.0,0.306,508.0,929.0,0.547,0.544,107.0,141.0,0.759,131.0,413.0,544.0,244.0,68.0,98.0,100.0,121.0,1156.0,1.0,AS
2015-16,29,ATL,NBA,C,82.0,82.0,2631.0,529.0,1048.0,0.505,88.0,256.0,0.344,441.0,792.0,0.557,0.547,103.0,129.0,0.798,148.0,448.0,596.0,263.0,68.0,121.0,107.0,163.0,1249.0,0.0,"DPOY-13,AS"
2016-17,30,BOS,NBA,C,68.0,68.0,2193.0,379.0,801.0,0.473,86.0,242.0,0.355,293.0,559.0,0.524,0.527,108.0,135.0,0.8,95.0,370.0,465.0,337.0,52.0,86.0,115.0,138.0,952.0,0.0,
