"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Pos')","('Unnamed: 5_level_0', 'G')","('Unnamed: 6_level_0', 'GS')","('Unnamed: 7_level_0', 'MP')","('Unnamed: 8_level_0', 'FG%')","('Unnamed: 9_level_0', 'Dist.')","('% of FGA by Distance', '2P')","('% of FGA by Distance', '0-3')","('% of FGA by Distance', '3-10')","('% of FGA by Distance', '10-16')","('% of FGA by Distance', '16-3P')","('% of FGA by Distance', '3P')","('FG% by Distance', '2P')","('FG% by Distance', '0-3')","('FG% by Distance', '3-10')","('FG% by Distance', '10-16')","('FG% by Distance', '16-3P')","('FG% by Distance', '3P')","(""% of FG Ast'd"", '2P')","(""% of FG Ast'd"", '3P')","('Dunks', '%FGA')","('Dunks', '#')","('Unnamed: 26_level_0', '%3PA')","('1/2 Court', 'Att.')","('1/2 Court', 'Md.')","('Unnamed: 29_level_0', 'Awards')"
2014-15,22,BOS,NBA,PF,4,0,80,0.553,10.1,0.763,0.368,0.263,0.053,0.079,0.237,0.621,0.857,0.4,0.5,0.333,0.333,0.667,1.0,0.0,0,0.0,0,0,
2015-16,23,BOS,NBA,PF,6,2,81,0.31,10.3,0.905,0.452,0.071,0.095,0.286,0.095,0.289,0.263,0.333,0.25,0.333,0.5,0.818,1.0,0.0,0,0.0,0,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,10,2,161,0.425,10.2,0.838,0.413,0.163,0.075,0.188,0.163,0.433,0.515,0.385,0.333,0.333,0.385,0.724,1.0,0.0,0,0.0,0,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,16,1320,0.425,10.2,0.838,0.413,0.163,0.075,0.188,0.163,0.433,0.515,0.385,0.333,0.333,0.385,0.724,1.0,0.0,0,0.0,0,0,
