Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2021-22,21,NYK,NBA,SG,46.0,6.0,786.0,95.0,235.0,0.404,72.0,189.0,0.381,23.0,46.0,0.5,0.557,13.0,19.0,0.684,24.0,70.0,94.0,44.0,31.0,11.0,28.0,72.0,275.0,0.0,
2022-23,22,NYK,NBA,SG,71.0,66.0,2121.0,282.0,602.0,0.468,157.0,407.0,0.386,125.0,195.0,0.641,0.599,78.0,98.0,0.796,49.0,180.0,229.0,150.0,47.0,26.0,69.0,177.0,799.0,0.0,
2023-24,23,2TM,NBA,SG,51.0,18.0,1025.0,122.0,328.0,0.372,81.0,240.0,0.338,41.0,88.0,0.466,0.495,34.0,45.0,0.756,15.0,85.0,100.0,66.0,35.0,7.0,28.0,75.0,359.0,0.0,
2023-24,23,NYK,NBA,SG,45.0,18.0,910.0,113.0,286.0,0.395,77.0,212.0,0.363,36.0,74.0,0.486,0.53,24.0,34.0,0.706,14.0,74.0,88.0,52.0,30.0,3.0,21.0,66.0,327.0,0.0,
2023-24,23,DET,NBA,SG,6.0,0.0,115.0,9.0,42.0,0.214,4.0,28.0,0.143,5.0,14.0,0.357,0.262,10.0,11.0,0.909,1.0,11.0,12.0,14.0,5.0,4.0,7.0,9.0,32.0,0.0,
2024-25,24,2TM,NBA,SG,75.0,37.0,2013.0,384.0,823.0,0.467,162.0,421.0,0.385,222.0,402.0,0.552,0.565,162.0,214.0,0.757,59.0,265.0,324.0,228.0,74.0,22.0,141.0,138.0,1092.0,0.0,
2024-25,24,DAL,NBA,SG,47.0,12.0,1070.0,169.0,365.0,0.463,80.0,201.0,0.398,89.0,164.0,0.543,0.573,62.0,81.0,0.765,30.0,149.0,179.0,101.0,32.0,10.0,61.0,78.0,480.0,0.0,
2024-25,24,PHI,NBA,SG,28.0,25.0,943.0,215.0,458.0,0.469,82.0,220.0,0.373,133.0,238.0,0.559,0.559,100.0,133.0,0.752,29.0,116.0,145.0,127.0,42.0,12.0,80.0,60.0,612.0,0.0,
2025-26,25,PHI,NBA,SG,19.0,3.0,628.0,103.0,230.0,0.448,45.0,122.0,0.369,58.0,108.0,0.537,0.546,72.0,84.0,0.857,11.0,61.0,72.0,82.0,18.0,9.0,53.0,45.0,323.0,0.0,
5 Yrs,5 Yrs,5 Yrs,5 Yrs,,262.0,130.0,6573.0,986.0,2218.0,0.445,517.0,1379.0,0.375,469.0,839.0,0.559,0.561,359.0,460.0,0.78,158.0,661.0,819.0,570.0,205.0,75.0,319.0,507.0,2848.0,0.0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82.0,41.0,2057.0,309.0,694.0,0.445,162.0,432.0,0.375,147.0,263.0,0.559,0.561,112.0,144.0,0.78,49.0,207.0,256.0,178.0,64.0,23.0,100.0,159.0,891.0,0.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),NYK (3 Yrs),,162.0,90.0,3817.0,490.0,1123.0,0.436,306.0,808.0,0.379,184.0,315.0,0.584,0.573,115.0,151.0,0.762,87.0,324.0,411.0,246.0,108.0,40.0,118.0,315.0,1401.0,0.0,
PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),PHI (2 Yrs),,47.0,28.0,1571.0,318.0,688.0,0.462,127.0,342.0,0.371,191.0,346.0,0.552,0.555,172.0,217.0,0.793,40.0,177.0,217.0,209.0,60.0,21.0,133.0,105.0,935.0,0.0,
DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),DAL (1 Yr),,47.0,12.0,1070.0,169.0,365.0,0.463,80.0,201.0,0.398,89.0,164.0,0.543,0.573,62.0,81.0,0.765,30.0,149.0,179.0,101.0,32.0,10.0,61.0,78.0,480.0,0.0,
DET (1 Yr),DET (1 Yr),DET (1 Yr),DET (1 Yr),,6.0,0.0,115.0,9.0,42.0,0.214,4.0,28.0,0.143,5.0,14.0,0.357,0.262,10.0,11.0,0.909,1.0,11.0,12.0,14.0,5.0,4.0,7.0,9.0,32.0,0.0,
