"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,24.0,MEM,NBA,38:40,7.0,14.0,2.0,4.0,7.0,13.0,9.0,10.0,4.0,4.0,7.0,3.0,3.0,4.0,5.0,4.0,22.0,20.8
2010-11,25.0,MEM,NBA,44:54,9.0,22.0,2.0,3.0,9.0,19.0,6.0,6.0,3.0,7.0,9.0,6.0,4.0,4.0,4.0,5.0,22.0,19.5
2011-12,26.0,TOT,NBA,29:51,8.0,13.0,3.0,3.0,8.0,12.0,4.0,4.0,4.0,5.0,9.0,2.0,3.0,2.0,3.0,4.0,20.0,19.7
2011-12,26.0,MEM,NBA,28:18,8.0,13.0,0.0,2.0,8.0,12.0,4.0,4.0,3.0,4.0,7.0,2.0,3.0,2.0,2.0,4.0,20.0,19.7
2011-12,26.0,PHI,NBA,29:51,4.0,11.0,3.0,3.0,4.0,10.0,2.0,2.0,4.0,5.0,9.0,2.0,2.0,1.0,3.0,4.0,12.0,8.9
2012-13,27.0,IND,NBA,35:25,6.0,11.0,2.0,7.0,4.0,8.0,3.0,4.0,3.0,7.0,8.0,5.0,2.0,1.0,4.0,5.0,14.0,13.3
Career,,,,44:54,9.0,22.0,3.0,7.0,9.0,19.0,9.0,10.0,4.0,7.0,9.0,6.0,4.0,4.0,5.0,5.0,22.0,20.8
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,MEM,NBA,44:54,9.0,22.0,2.0,4.0,9.0,19.0,9.0,10.0,4.0,7.0,9.0,6.0,4.0,4.0,5.0,5.0,22.0,20.8
1 Season,,IND,NBA,35:25,6.0,11.0,2.0,7.0,4.0,8.0,3.0,4.0,3.0,7.0,8.0,5.0,2.0,1.0,4.0,5.0,14.0,13.3
1 Season,,PHI,NBA,29:51,4.0,11.0,3.0,3.0,4.0,10.0,2.0,2.0,4.0,5.0,9.0,2.0,2.0,1.0,3.0,4.0,12.0,8.9
