Season,Team,Lg,Salary
2022-23,Boston Celtics,NBA,(TW)
2023-24,Boston Celtics,NBA,(TW)
2024-25,Boston Celtics,NBA,"$11,997"
2024-25,Boston Celtics,NBA,(TW)
Career,(may be incomplete),,"$11,997"
