"('Unnamed: 0_level_0', 'Season')","('Unnamed: 1_level_0', 'Age')","('Unnamed: 2_level_0', 'Team')","('Unnamed: 3_level_0', 'Lg')","('Unnamed: 4_level_0', 'Round')","('Unnamed: 5_level_0', 'Opp')","('Unnamed: 6_level_0', 'W/L')","('Unnamed: 7_level_0', 'G')","('Per Game', 'MP')","('Per Game', 'PTS')","('Per Game', 'TRB')","('Per Game', 'AST')","('Per Game', 'STL')","('Per Game', 'BLK')","('Totals', 'FG')","('Totals', 'FGA')","('Totals', 'FG%')","('Totals', '3P')","('Totals', '3PA')","('Totals', '3P%')","('Totals', '2P')","('Totals', '2PA')","('Totals', '2P%')","('Totals', 'eFG%')","('Totals', 'FT')","('Totals', 'FTA')","('Totals', 'FT%')","('Totals', 'ORB')","('Totals', 'DRB')","('Totals', 'TRB')","('Totals', 'AST')","('Totals', 'STL')","('Totals', 'BLK')","('Totals', 'TOV')","('Totals', 'PF')","('Totals', 'PTS')","('Unnamed: 36_level_0', 'Awards')"
2010-11,22,DEN,NBA,WC1,OKC,L (1-4),5,29.6,12.0,3.4,2.0,0.8,0.0,19,44,.432,7,15,.467,12,29,.414,.511,15,21,.714,1,16,17,10,4,0,7,17,60,
2011-12,23,DEN,NBA,WC1,LAL,L (3-4),7,31.7,13.4,5.1,2.4,0.7,0.6,34,94,.362,4,23,.174,30,71,.423,.383,22,24,.917,9,27,36,17,5,4,9,15,94,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,LAC,NBA,WC1,GSW,L (2-4),6,33.5,19.8,6.2,2.7,1.3,0.2,39,111,.351,13,43,.302,26,68,.382,.410,28,33,.848,9,28,37,16,8,1,11,14,119,
2019-20,32,OKC,NBA,WC1,HOU,L (3-4),7,30.3,15.0,5.4,1.0,0.7,0.1,32,79,.405,12,37,.324,20,42,.476,.481,29,30,.967,5,33,38,7,5,1,15,11,105,
2020-21,32,ATL,NBA,EC1,NYK,W (4-1),5,24.0,9.4,3.2,1.4,0.6,0.6,15,45,.333,8,25,.320,7,20,.350,.422,9,10,.900,2,14,16,7,3,3,4,15,47,
2020-21,32,ATL,NBA,ECS,PHI,W (4-3),7,25.7,14.7,4.9,0.9,0.1,0.0,31,67,.463,15,34,.441,16,33,.485,.575,26,27,.963,3,31,34,6,1,0,3,16,103,
2020-21,32,ATL,NBA,ECF,MIL,L (2-4),6,23.7,13.5,3.3,0.2,0.3,0.0,28,62,.452,11,25,.440,17,37,.459,.540,14,15,.933,3,17,20,1,2,0,8,15,81,
2021-22,33,ATL,NBA,EC1,MIA,L (1-4),5,22.4,10.2,4.2,0.8,0.2,0.0,18,45,.400,4,15,.267,14,30,.467,.444,11,11,1.000,2,19,21,4,1,0,5,6,51,
2022-23,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury,Did not play - injury
2023-24,35,MIL,NBA,EC1,IND,L (2-4),3,12.3,3.7,3.0,0.7,0.0,0.0,4,8,.500,0,2,.000,4,6,.667,.500,3,4,.750,1,8,9,2,0,0,1,0,11,
7 Yrs (9 Series),7 Yrs (9 Series),7 Yrs (9 Series),7 Yrs (9 Series),7 Yrs (9 Series),7 Yrs (9 Series),2-7,51,26.9,13.2,4.5,1.4,0.6,0.2,220,555,.396,74,219,.338,146,336,.435,.463,157,175,.897,35,193,228,70,29,9,63,109,671,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),WC1 (4 Series),0-4,25,31.3,15.1,5.1,2.0,0.9,0.2,124,328,.378,36,118,.305,88,210,.419,.433,94,108,.870,24,104,128,50,22,6,42,57,378,
EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),EC1 (3 Series),1-2,13,20.7,8.4,3.5,1.0,0.3,0.2,37,98,.378,12,42,.286,25,56,.446,.439,23,25,.920,5,41,46,13,4,3,10,21,109,
ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),ECS (1 Series),1-0,7,25.7,14.7,4.9,0.9,0.1,0.0,31,67,.463,15,34,.441,16,33,.485,.575,26,27,.963,3,31,34,6,1,0,3,16,103,
ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),ECF (1 Series),0-1,6,23.7,13.5,3.3,0.2,0.3,0.0,28,62,.452,11,25,.440,17,37,.459,.540,14,15,.933,3,17,20,1,2,0,8,15,81,
