Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
2010-11,22,DEN,NBA,SF,5.0,5.0,148.0,6.5,15.2,0.432,2.4,5.2,0.467,4.1,10.0,0.414,0.511,5.2,7.2,0.714,0.3,5.5,5.9,3.4,1.4,0.0,2.4,5.9,20.7,105.0,111.0,
2011-12,23,DEN,NBA,SF,7.0,7.0,222.0,8.1,22.5,0.362,1.0,5.5,0.174,7.2,17.0,0.423,0.383,5.3,5.7,0.917,2.2,6.5,8.6,4.1,1.2,1.0,2.2,3.6,22.5,102.0,108.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-19,30,LAC,NBA,SF,6.0,6.0,201.0,9.1,26.0,0.351,3.0,10.1,0.302,6.1,15.9,0.382,0.41,6.5,7.7,0.848,2.1,6.5,8.7,3.7,1.9,0.2,2.6,3.3,27.8,99.0,122.0,
2019-20,31,OKC,NBA,PF,7.0,7.0,212.0,7.2,17.9,0.405,2.7,8.4,0.324,4.5,9.5,0.476,0.481,6.6,6.8,0.967,1.1,7.5,8.6,1.6,1.1,0.2,3.4,2.5,23.8,105.0,110.0,
2020-21,32,ATL,NBA,PF,18.0,0.0,442.0,8.3,19.5,0.425,3.8,9.4,0.405,4.5,10.1,0.444,0.523,5.5,5.8,0.942,0.9,7.0,7.9,1.6,0.7,0.3,1.7,5.2,25.9,115.0,114.0,
2021-22,33,ATL,NBA,PF,5.0,3.0,112.0,8.1,20.3,0.4,1.8,6.8,0.267,6.3,13.5,0.467,0.444,5.0,5.0,1.0,0.9,8.6,9.5,1.8,0.5,0.0,2.3,2.7,23.0,101.0,116.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-24,35,MIL,NBA,SF,3.0,0.0,37.0,5.6,11.1,0.5,0.0,2.8,0.0,5.6,8.3,0.667,0.5,4.2,5.6,0.75,1.4,11.1,12.5,2.8,0.0,0.0,1.4,0.0,15.3,116.0,120.0,
7 Yrs,7 Yrs,7 Yrs,7 Yrs,,51.0,28.0,1374.0,8.0,20.1,0.396,2.7,7.9,0.338,5.3,12.2,0.435,0.463,5.7,6.3,0.897,1.3,7.0,8.3,2.5,1.0,0.3,2.3,3.9,24.3,106.0,114.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),ATL (2 Yrs),,23.0,3.0,554.0,8.3,19.7,0.42,3.4,8.9,0.384,4.8,10.8,0.45,0.507,5.4,5.7,0.952,0.9,7.3,8.2,1.6,0.6,0.3,1.8,4.7,25.3,112.0,114.0,
DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),DEN (2 Yrs),,12.0,12.0,370.0,7.5,19.5,0.384,1.6,5.4,0.289,5.9,14.1,0.42,0.424,5.2,6.4,0.822,1.4,6.1,7.5,3.8,1.3,0.6,2.3,4.5,21.7,103.0,109.0,
OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),OKC (1 Yr),,7.0,7.0,212.0,7.2,17.9,0.405,2.7,8.4,0.324,4.5,9.5,0.476,0.481,6.6,6.8,0.967,1.1,7.5,8.6,1.6,1.1,0.2,3.4,2.5,23.8,105.0,110.0,
LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),LAC (1 Yr),,6.0,6.0,201.0,9.1,26.0,0.351,3.0,10.1,0.302,6.1,15.9,0.382,0.41,6.5,7.7,0.848,2.1,6.5,8.7,3.7,1.9,0.2,2.6,3.3,27.8,99.0,122.0,
MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),MIL (1 Yr),,3.0,0.0,37.0,5.6,11.1,0.5,0.0,2.8,0.0,5.6,8.3,0.667,0.5,4.2,5.6,0.75,1.4,11.1,12.5,2.8,0.0,0.0,1.4,0.0,15.3,116.0,120.0,
