Season,Age,Team,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
2024-25,22,TOR,NBA,PG,75,11,1467,204,504,0.405,72,223,0.323,132,281,0.47,0.476,53,69,0.768,30,85,115,316,58,10,117,158,533,0,
2025-26,23,TOR,NBA,PG,21,0,394,37,96,0.385,20,55,0.364,17,41,0.415,0.49,27,34,0.794,5,29,34,112,20,2,23,41,121,0,
2 Yrs,2 Yrs,2 Yrs,2 Yrs,,96,11,1861,241,600,0.402,92,278,0.331,149,322,0.463,0.478,80,103,0.777,35,114,149,428,78,12,140,199,654,0,
82 Game Avg,82 Game Avg,82 Game Avg,82 Game Avg,,82,9,1590,206,513,0.402,79,237,0.331,127,275,0.463,0.478,68,88,0.777,30,97,127,366,67,10,120,170,559,0,
