"('Game Highs', 'Season')","('Game Highs', 'Age')","('Game Highs', 'Tm')","('Game Highs', 'Lg')","('Game Highs', 'MP')","('Game Highs', 'FG')","('Game Highs', 'FGA')","('Game Highs', '3P')","('Game Highs', '3PA')","('Game Highs', '2P')","('Game Highs', '2PA')","('Game Highs', 'FT')","('Game Highs', 'FTA')","('Game Highs', 'ORB')","('Game Highs', 'DRB')","('Game Highs', 'TRB')","('Game Highs', 'AST')","('Game Highs', 'STL')","('Game Highs', 'BLK')","('Game Highs', 'TOV')","('Game Highs', 'PF')","('Game Highs', 'PTS')","('Game Highs', 'GmSc')"
2009-10,22.0,MIN,NBA,34:37,8.0,13.0,4.0,6.0,7.0,11.0,6.0,6.0,3.0,6.0,7.0,5.0,3.0,1.0,5.0,6.0,17.0,15.8
2010-11,23.0,MIN,NBA,40:23,6.0,15.0,5.0,7.0,6.0,14.0,4.0,6.0,3.0,6.0,7.0,5.0,2.0,1.0,4.0,6.0,18.0,16.5
2011-12,24.0,MIN,NBA,38:30,7.0,15.0,3.0,6.0,6.0,12.0,5.0,6.0,2.0,6.0,7.0,4.0,3.0,2.0,4.0,4.0,17.0,14.7
2012-13,25.0,TOT,NBA,41:16,10.0,17.0,7.0,11.0,6.0,12.0,6.0,6.0,2.0,5.0,7.0,5.0,3.0,1.0,4.0,4.0,26.0,26.0
2012-13,25.0,MEM,NBA,31:59,10.0,13.0,7.0,11.0,4.0,6.0,4.0,4.0,1.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0,26.0,26.0
2012-13,25.0,CLE,NBA,41:16,8.0,17.0,4.0,7.0,6.0,12.0,6.0,6.0,2.0,5.0,7.0,5.0,3.0,1.0,4.0,4.0,21.0,16.1
2013-14,26.0,DAL,NBA,22:49,5.0,11.0,4.0,5.0,3.0,6.0,2.0,2.0,1.0,5.0,6.0,4.0,3.0,1.0,3.0,3.0,12.0,10.0
2014-15,27.0,LAL,NBA,46:10,12.0,20.0,5.0,12.0,9.0,13.0,5.0,5.0,3.0,7.0,10.0,6.0,3.0,1.0,3.0,5.0,28.0,22.0
2015-16,28.0,BRK,NBA,35:41,9.0,18.0,7.0,9.0,6.0,9.0,5.0,5.0,2.0,7.0,7.0,4.0,3.0,1.0,4.0,3.0,26.0,18.7
2016-17,29.0,MIA,NBA,40:39,8.0,16.0,6.0,11.0,5.0,8.0,5.0,5.0,3.0,7.0,7.0,5.0,4.0,1.0,4.0,5.0,22.0,20.0
2017-18,30.0,MIA,NBA,40:25,12.0,19.0,8.0,17.0,4.0,5.0,5.0,5.0,2.0,8.0,8.0,5.0,3.0,1.0,3.0,5.0,32.0,27.4
2018-19,31.0,TOT,NBA,38:00,10.0,19.0,7.0,13.0,6.0,6.0,5.0,5.0,2.0,5.0,7.0,4.0,5.0,2.0,5.0,5.0,26.0,20.0
2018-19,31.0,MIA,NBA,38:00,7.0,14.0,6.0,11.0,2.0,4.0,4.0,4.0,2.0,5.0,7.0,4.0,5.0,2.0,5.0,5.0,20.0,15.2
2018-19,31.0,DET,NBA,37:59,10.0,19.0,7.0,13.0,6.0,6.0,5.0,5.0,2.0,5.0,7.0,3.0,3.0,1.0,3.0,4.0,26.0,20.0
2019-20,32.0,NYK,NBA,31:42,6.0,12.0,5.0,10.0,3.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,17.0,15.0
2020-21,33.0,DET,NBA,38:23,8.0,14.0,8.0,11.0,3.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,25.0,22.6
2021-22,34.0,LAL,NBA,37:52,6.0,10.0,5.0,9.0,3.0,3.0,3.0,4.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,4.0,18.0,14.1
Career,,,,46:10,12.0,20.0,8.0,17.0,9.0,14.0,6.0,6.0,3.0,8.0,10.0,6.0,5.0,2.0,5.0,6.0,32.0,27.4
,,,,,,,,,,,,,,,,,,,,,,
3 Seasons,,MIN,NBA,40:23,8.0,15.0,5.0,7.0,7.0,14.0,6.0,6.0,3.0,6.0,7.0,5.0,3.0,2.0,5.0,6.0,18.0,16.5
3 Seasons,,MIA,NBA,40:39,12.0,19.0,8.0,17.0,5.0,8.0,5.0,5.0,3.0,8.0,8.0,5.0,5.0,2.0,5.0,5.0,32.0,27.4
2 Seasons,,LAL,NBA,46:10,12.0,20.0,5.0,12.0,9.0,13.0,5.0,5.0,3.0,7.0,10.0,6.0,3.0,1.0,3.0,5.0,28.0,22.0
2 Seasons,,DET,NBA,38:23,10.0,19.0,8.0,13.0,6.0,6.0,5.0,5.0,2.0,5.0,7.0,5.0,3.0,2.0,3.0,4.0,26.0,22.6
1 Season,,BRK,NBA,35:41,9.0,18.0,7.0,9.0,6.0,9.0,5.0,5.0,2.0,7.0,7.0,4.0,3.0,1.0,4.0,3.0,26.0,18.7
1 Season,,DAL,NBA,22:49,5.0,11.0,4.0,5.0,3.0,6.0,2.0,2.0,1.0,5.0,6.0,4.0,3.0,1.0,3.0,3.0,12.0,10.0
1 Season,,MEM,NBA,31:59,10.0,13.0,7.0,11.0,4.0,6.0,4.0,4.0,1.0,5.0,6.0,4.0,1.0,1.0,3.0,3.0,26.0,26.0
